band,parcel_idx,parcel_name,tau_mean,tau_median,tau_std,tau_count,rho_mean,rho_median,rho_std,tau_exp_r2_mean,rho_r2_mean,ts_var_mean
gammamid,76,rh.17Networks_13-9,0.18537349147157728,0.18166310358428228,0.013363595504287772,267,0.584888557937991,0.5888854304180027,0.02166456960535244,0.8787643918116718,0.9963489200279093,1.0
gammamid,77,rh.17Networks_13-1,0.19207612156167791,0.18645492979767816,0.016503467660683904,267,0.5809290435784917,0.5864900586057256,0.02730036591214692,0.7545632271774255,0.9968875228793288,1.0
gammamid,78,rh.17Networks_13-3,0.18606138390475183,0.18216670896904175,0.01342331191616682,267,0.5835853609875962,0.5882387235780747,0.020846649901557147,0.8960485270860873,0.996404915466054,1.0
gammamid,79,rh.17Networks_13-2,0.18743755034887943,0.18275484459511837,0.01601090804192579,267,0.5830452250741592,0.5884314953298608,0.023212804856219654,0.8405535830811752,0.9962613440180081,1.0
gammamid,80,rh.17Networks_17-6,0.1867865500766838,0.18275171843795213,0.013883851453845854,267,0.5837102498561968,0.588924997794442,0.02267479487351056,0.8508809488131973,0.9963803708345942,1.0
gammamid,81,rh.17Networks_17-10,0.18494114855986596,0.1809176646525206,0.01355998564526058,267,0.5844692638249769,0.5881728208620343,0.019435563515809346,0.9085579888956569,0.9963016655780962,1.0
gammamid,82,rh.17Networks_17-4,0.19603703521781063,0.1902579478538155,0.02100270648538887,267,0.5788498055961565,0.5845140769621875,0.02613976959630346,0.38066061419304476,0.9969026759723579,1.0
gammamid,83,rh.17Networks_17-9,0.19297395508947243,0.18766806633196523,0.020943764619950508,267,0.5788494414814844,0.5864919102642212,0.029020851714571663,0.49354697383268004,0.9967511006127818,1.0
gammamid,84,rh.17Networks_17-7,0.1929365384000177,0.18633784677257606,0.020364763909174854,267,0.5764687109879799,0.5862811639449146,0.0320972353651606,0.6412235960158766,0.9966807401832416,1.0
gammamid,85,rh.17Networks_15-3,0.18473387324693763,0.1809626978954394,0.013285395650683336,267,0.5836361293230208,0.5877876198461883,0.019906932430820583,0.9184461556724488,0.9962373254159785,1.0
gammamid,86,rh.17Networks_15-2,0.19013696920014939,0.1838025092170728,0.018645488272151102,267,0.581731533443512,0.5865266111427052,0.023045306085328433,0.7876839123567931,0.9965196630315845,1.0
gammamid,87,rh.17Networks_15-6,0.18418653823442477,0.18126659627411898,0.011684985806392765,267,0.584340220244266,0.5877810927708816,0.017936675779937645,0.9331044529839181,0.9961798539758469,1.0
gammamid,88,rh.17Networks_1-1,0.18795211280682264,0.18468676084917424,0.012587178922207254,267,0.5835646166469322,0.5860301342576995,0.015453157075143135,0.9384645841869763,0.9963938665194048,1.0
gammamid,89,rh.17Networks_4-2,0.19422005083129804,0.1887315895626515,0.019312379513467266,267,0.5765481264643776,0.5856673774205791,0.030907003549083677,0.541036536757969,0.9968898556671594,1.0
gammamid,90,rh.17Networks_9-1,0.19625724975559286,0.18834199696585935,0.02189213087849512,267,0.5787705997712885,0.5837189195552946,0.027598549160033063,0.42260259404544265,0.9968799363782492,1.0
gammamid,91,rh.17Networks_11-3,0.18914973416480033,0.1847308156917628,0.014449994035845293,267,0.5805605479622047,0.5862519694248463,0.024193502871727453,0.8640388145064056,0.9966607540660615,1.0
gammamid,92,rh.17Networks_11-5,0.18803712080400806,0.18469220495906147,0.013183098931585889,267,0.5826687098463088,0.5864031163782034,0.02103350238545481,0.8819359027212686,0.9966620988349834,1.0
gammamid,93,rh.17Networks_11-2,0.18465190450555966,0.1816787436028245,0.010860146748247028,267,0.5833759829982753,0.5866726960380135,0.01883256761875738,0.9358726030401749,0.9962557028118876,1.0
gammamid,94,rh.17Networks_3-1,0.19416936837412496,0.19153017357825408,0.014178080930710803,267,0.5780790400395037,0.5833859047237583,0.02521554124325092,0.8399683944443461,0.9971038999493758,1.0
gammamid,95,rh.17Networks_3-3,0.18817740472895592,0.18197383180567359,0.016281831646421045,267,0.5828713454216922,0.587755324351937,0.023021974307377513,0.8052261286402611,0.9964954856021081,1.0
gammamid,96,rh.17Networks_8-2,0.18936378773881146,0.18457468383171347,0.016719999181976166,267,0.5813588090986144,0.5868834132399455,0.02581915608050122,0.8245921372304632,0.9965103707167793,1.0
gammamid,97,rh.17Networks_8-3,0.18877125282353474,0.18521513074938845,0.013601620335250373,267,0.5839210038115974,0.5877879997030884,0.020799520049230604,0.8568822683183547,0.9966803058202688,1.0
gammamid,98,rh.17Networks_8-11,0.18734448192145442,0.18323694028672738,0.013052064185760614,267,0.5835888608861304,0.5870244868498792,0.017591331346965666,0.8899588711617747,0.9965916413857854,1.0
gammamid,99,rh.17Networks_8-7,0.18740020414741948,0.18305323347095442,0.014471831280557202,267,0.583582098015279,0.5882574459301466,0.01958904398254156,0.8590057492136411,0.9965047745653924,1.0
gammamid,100,rh.17Networks_8-1,0.19343720965303696,0.18801980370836127,0.02094462832389257,267,0.5793439290935148,0.5868638675553612,0.029686757982881073,0.5030523996946353,0.9967846006942411,1.0
gammamid,101,rh.17Networks_7-3,0.19173764087680192,0.18786649850336254,0.013750302747951863,267,0.5824624190726182,0.5860950486939853,0.02026267411333361,0.8443518913428547,0.9969192773960927,1.0
gammamid,102,rh.17Networks_7-7,0.19229326692150892,0.18822530093963744,0.01714131664052258,267,0.5785932676171157,0.5860334082394298,0.028949891419634957,0.639666968708245,0.9969012313623009,1.0
gammamid,103,rh.17Networks_7-5,0.18948057349198735,0.18406442848250135,0.016260902876101612,267,0.5805273961762576,0.5871584189903015,0.02484430820843437,0.7725764542335308,0.9966052023840072,1.0
gammamid,104,rh.17Networks_7-2,0.1937684031298276,0.1865358147837189,0.02126757158706826,267,0.578985072819677,0.5863825070226403,0.029508821199904327,0.4220185632184772,0.9967963012372475,1.0
gammamid,105,rh.17Networks_14-1,0.19250139970342703,0.18694927058376842,0.018700863573143784,267,0.5791763009918678,0.5854210316761572,0.025696471439412824,0.6674758646417511,0.996738409296902,1.0
gammamid,106,rh.17Networks_14-4,0.1922539247445885,0.1869777718381341,0.020217124304728395,267,0.5789777507541639,0.5862397996765417,0.027960515416281945,0.723212676242133,0.9966541039307535,1.0
theta,0,lh.17Networks_2-1,0.21528565400555716,0.21778133732624738,0.01164123089855413,267,0.6429092451447511,0.6418587858389168,0.008970684234801862,0.668961405172817,0.9997117476083714,1.0
theta,1,lh.17Networks_16-1,0.2115514581806598,0.21312172358976134,0.011523994919542398,267,0.645628679991832,0.644731330748704,0.007885148089395425,0.7865888345514314,0.9996760384222746,1.0
theta,2,lh.17Networks_16-3,0.20395207351937483,0.20279582793505915,0.011931846147054018,267,0.6562717106126594,0.6573001279814961,0.006685620925445995,0.8410240364293563,0.9997460694771547,1.0
theta,3,lh.17Networks_16-5,0.21119867891871172,0.2122858972556859,0.011335961387865802,267,0.6473755706348924,0.6470985352250379,0.007510626949922312,0.7902063853274215,0.9997291420127151,1.0
theta,4,lh.17Networks_16-7,0.20400829693093872,0.20306093319809546,0.012603674333873261,267,0.6556308175015593,0.6568285354312159,0.008128132647250532,0.829206128925493,0.9997631795722202,1.0
theta,5,lh.FreeSurfer_Defined_Medial_Wall-1,0.20741846701351085,0.20812998935573562,0.010280576161444979,267,0.6532618877882195,0.6534164494260237,0.005896870874621197,0.8558112910961273,0.9997005146267112,1.0
theta,6,lh.FreeSurfer_Defined_Medial_Wall-3,0.2027532549920648,0.20204159200468752,0.010140155191452864,267,0.6561214273430969,0.6563455772521657,0.006035129660921947,0.8822397198578387,0.9996835615824048,1.0
theta,7,lh.17Networks_6-2,0.21498336839202828,0.2172129672345368,0.012891648140851157,267,0.6445001578566967,0.6439657250378754,0.007787668382746727,0.6359645997211016,0.999757077818862,1.0
theta,8,lh.17Networks_6-3,0.20573392420548828,0.20562682897652537,0.012471481477305901,267,0.649995875655768,0.6508728826910973,0.008659062591998399,0.8468180604660266,0.9997083592343835,1.0
theta,9,lh.17Networks_6-7,0.20919095380806788,0.21044153361812776,0.01084795885326834,267,0.6494465160519977,0.6496144014858023,0.007217613713412428,0.8384564246375421,0.999699230736876,1.0
theta,10,lh.17Networks_6-6,0.20478746336873246,0.20438907827279382,0.012326000537286294,267,0.6538983755727,0.6543287407338958,0.0071008223362966465,0.8367414230622713,0.9997311721427652,1.0
theta,11,lh.17Networks_12-11,0.20212216229730923,0.20129425592265757,0.011842554630627894,267,0.6548065683025069,0.6563648714601309,0.009844246382461005,0.8613685659504613,0.9997395844863451,1.0
theta,12,lh.17Networks_12-12,0.20335228567174835,0.2031359873148255,0.011109182283778598,267,0.6534729755996864,0.6539875979627322,0.0067651924710267035,0.869594218628237,0.9996862747626291,1.0
theta,13,lh.17Networks_12-7,0.20338362371736646,0.20253423725216338,0.012214859243429148,267,0.6540006233980249,0.6544237464510836,0.0068113538983756855,0.8582245428694629,0.999736202296742,1.0
theta,14,lh.17Networks_12-3,0.21269408466521192,0.21338348440902943,0.012290343999348188,267,0.6458865840067161,0.6457207713115947,0.007837913624568376,0.7336850530478882,0.9997343002105047,1.0
theta,15,lh.17Networks_12-1,0.20596070373384617,0.20532017392058244,0.012338611147365213,267,0.6535651042878212,0.6540815861224651,0.0074885358256107,0.8162737624724453,0.9997503863164986,1.0
theta,16,lh.17Networks_12-5,0.20957626319568728,0.21037413029613958,0.010993316275855054,267,0.6505565222843634,0.6506922899562742,0.007141842779882228,0.8235157985278362,0.9997144964894049,1.0
theta,17,lh.17Networks_10-1,0.20344167133916788,0.2019858960059963,0.011014873011618492,267,0.6567743712606634,0.656950411834613,0.005225691732241501,0.8530411266191185,0.9997272065627134,1.0
theta,18,lh.17Networks_5-2,0.21734346471812194,0.21940603151554333,0.011513760930577386,267,0.6428739628354563,0.642157321269851,0.008117639495021688,0.5931013978642052,0.9997729855061227,1.0
theta,19,lh.17Networks_13-4,0.21173346783946373,0.21235696018911482,0.012311576946073426,267,0.6469151125841495,0.6470168078818301,0.00795566159447744,0.74682031750695,0.9997385239460191,1.0
theta,20,lh.17Networks_13-5,0.20247540469553985,0.20086930094111444,0.011673285869564924,267,0.657034786880341,0.6583359434446427,0.005962427158981194,0.8437052989635085,0.9997350785587938,1.0
theta,21,lh.17Networks_13-8,0.2087902597903598,0.2096625292181907,0.01109652548152184,267,0.6518319119425943,0.651911747985545,0.006779693126615079,0.8266064058415082,0.9997198105027246,1.0
theta,22,lh.17Networks_13-10,0.2026267481818696,0.2025295738493527,0.011991692399751782,267,0.6559341323317677,0.6572219704392532,0.0073449525927746845,0.8500052119228405,0.999746813195181,1.0
theta,23,lh.17Networks_13-12,0.20258769813993266,0.20211115458111598,0.012144330419876177,267,0.6548901454450422,0.6560565299878565,0.0071548606914076255,0.8634944971590496,0.9997443210659255,1.0
theta,24,lh.17Networks_13-7,0.20397403463362243,0.20265523526603146,0.01245183118192939,267,0.6549534712333979,0.655804726018577,0.007815435033558932,0.828987283533531,0.9997512698439418,1.0
theta,25,lh.17Networks_13-11,0.20369845820216348,0.20310408516292333,0.012405252113379357,267,0.6544960226877234,0.6549215262797705,0.006787179478249646,0.8454551988854674,0.9997465894915387,1.0
theta,26,lh.17Networks_17-2,0.20708612449490757,0.2072890255942556,0.013009314142647718,267,0.6536446702660175,0.6549893652534672,0.008706652114010227,0.7888329857620842,0.9997822004420017,1.0
theta,27,lh.17Networks_17-5,0.21046862952043,0.21102937506366498,0.011605858424759183,267,0.64852033013848,0.6486176155636691,0.007035916136150509,0.7979828455584189,0.9997265919230373,1.0
theta,28,lh.17Networks_17-1,0.21113491446566665,0.2116120923574014,0.010979894895760935,267,0.6511597813185365,0.6516183810605578,0.007016123171278686,0.7937702358616263,0.9997476595992963,1.0
theta,29,lh.17Networks_17-3,0.204482451180795,0.20411925008114162,0.011194524942564883,267,0.6554997871454257,0.6562740322790457,0.0067996806235199264,0.8424032425143131,0.999732375251281,1.0
theta,30,lh.17Networks_17-11,0.20007629815348973,0.1981088135930095,0.010930861291813865,267,0.6585345089532135,0.6590487506615472,0.005071611666485105,0.8706978910165881,0.9997166637151434,1.0
theta,31,lh.17Networks_17-8,0.20449455981926695,0.20352654904218231,0.012597396305122249,267,0.6536553054371431,0.6538827043334925,0.00721342546747351,0.8318036069026503,0.9997446553517773,1.0
theta,32,lh.17Networks_15-4,0.20854442526479972,0.20931013076593666,0.010412570314584566,267,0.6484998811916091,0.6480696246866819,0.007067622808439822,0.8424009412184632,0.9996538187230218,1.0
theta,33,lh.17Networks_15-1,0.20701295080825152,0.2078292385553181,0.010166331328076093,267,0.6530936469664274,0.6530595727523874,0.005749582204849378,0.8615212652603181,0.9996927986531781,1.0
theta,34,lh.17Networks_15-5,0.21097549737977805,0.212467922395566,0.010758287444475283,267,0.6473248251167664,0.6464624047064974,0.007317111452979333,0.8146246364094776,0.9997113070706637,1.0
theta,35,lh.17Networks_1-2,0.21493088134197286,0.21719154259298024,0.011812320938684139,267,0.6435263373854748,0.6423482210018131,0.008958290304298426,0.657789085512488,0.9997366072725375,1.0
theta,36,lh.17Networks_4-1,0.21110632406190874,0.2119659564646999,0.011646059630885486,267,0.6499828262971684,0.6505237523270144,0.007051764415664078,0.7953986809598522,0.9997436277789069,1.0
theta,37,lh.17Networks_9-2,0.20871907737488293,0.20870450643989466,0.010834127327323074,267,0.6536865251946946,0.6541292574783946,0.006177123685820061,0.8250444419170009,0.9997306383959866,1.0
theta,38,lh.17Networks_11-4,0.20640445633222604,0.2067861060709897,0.01141363921643238,267,0.6504330198762132,0.650498186227245,0.00672290094369711,0.8513444321710285,0.9996650834849946,1.0
theta,39,lh.17Networks_11-1,0.21349188743281117,0.21580431247404278,0.011799015659736182,267,0.6440008217444273,0.6426551108106098,0.008341446246336365,0.7356558719631999,0.9996974747662734,1.0
theta,40,lh.17Networks_3-2,0.21338552831052157,0.21582983159923846,0.013017101720465852,267,0.6441496884607276,0.6446222656532774,0.009105224775583896,0.6905345925168651,0.999738828450819,1.0
theta,41,lh.17Networks_8-6,0.20404998132239338,0.20402168695867445,0.011984824019649669,267,0.6544608317677384,0.6557166272110966,0.008083455192483272,0.8440421354361644,0.9997380995104206,1.0
theta,42,lh.17Networks_8-10,0.2032278096907363,0.2029295053247689,0.012136222441762554,267,0.6534445115201015,0.6540692109097346,0.0075499843353908445,0.8641714938121164,0.9997327241987813,1.0
theta,43,lh.17Networks_8-8,0.20929257458774467,0.20957774801485546,0.011911792240828972,267,0.6493020244827582,0.6498676094760676,0.007204603545378235,0.8175478675947956,0.9997236617021811,1.0
theta,44,lh.17Networks_8-4,0.2034353846223431,0.2021135114283756,0.010936539246960813,267,0.6555560145233998,0.656276749088612,0.006720874448118647,0.8585879897468931,0.999714173152654,1.0
theta,45,lh.17Networks_8-5,0.20366136297369108,0.20202871743104883,0.012331428416833523,267,0.6561411878045468,0.657540892370138,0.008124955948324507,0.8289696497114919,0.9997581209286363,1.0
theta,46,lh.17Networks_8-9,0.20093240484553737,0.1994602482876045,0.010508131118284513,267,0.6577416554977626,0.6585129352786906,0.005318320434388763,0.873876455803176,0.9997156058839279,1.0
theta,47,lh.17Networks_7-4,0.2108415088165914,0.21250083682822613,0.012804610798883611,267,0.6475294495844424,0.6476748043213447,0.008394470464071638,0.7676924792418662,0.999736022299288,1.0
theta,48,lh.17Networks_7-8,0.2043206096189502,0.2041590534029099,0.012213715479457102,267,0.6516839973431915,0.6522139579197901,0.0079257277076772,0.8531494458031184,0.99970173155087,1.0
theta,49,lh.17Networks_7-6,0.2098801115016424,0.21077971057806447,0.011382506229492124,267,0.6496658176839811,0.6501032178382216,0.006982037760069391,0.8266791079790546,0.9997306310013175,1.0
theta,50,lh.17Networks_7-1,0.20496158571271939,0.20519807511912316,0.010987138470898538,267,0.6542978450618524,0.6547794711312364,0.006332238174582888,0.857156971902828,0.9997047301586375,1.0
theta,51,lh.17Networks_14-3,0.20303637546786002,0.20269846737968353,0.011980785337200164,267,0.6535778893896019,0.6545708637195143,0.008764957800313248,0.8663758054149328,0.9997331706417939,1.0
theta,52,lh.17Networks_14-2,0.21236592071796406,0.21312416782258028,0.01120115315851971,267,0.6485710062953607,0.6490183774186674,0.00698145944319136,0.7678003593417347,0.9997491340401831,1.0
theta,53,rh.17Networks_2-2,0.21573801042341834,0.21833488133506856,0.012115782878876952,267,0.6422477894360611,0.6405584080465554,0.008900844268695756,0.6204854034321685,0.9997106298030081,1.0
theta,54,rh.17Networks_16-4,0.21097981246213468,0.2124858522839962,0.011585402680863957,267,0.6455901826832156,0.6445908795124444,0.008177331571856355,0.7857283770800164,0.9996610247266303,1.0
theta,55,rh.17Networks_16-2,0.20383469539590207,0.2026631335164631,0.011947068009011727,267,0.6562502464416601,0.6577070358136641,0.0071098294585213405,0.8344671559911373,0.9997454557398952,1.0
theta,56,rh.17Networks_16-6,0.21014099624315669,0.21105029740601705,0.01123296483357644,267,0.6483142376289605,0.6488528897735966,0.00820642011130683,0.8147625142885864,0.999724240571762,1.0
theta,57,rh.17Networks_16-10,0.20019351266742105,0.19825885362926557,0.010681145797419295,267,0.6575650685651876,0.6588116543228903,0.008163387672987176,0.8759776841272007,0.9997099548074557,1.0
theta,58,rh.17Networks_16-9,0.20476490153561377,0.204770864551661,0.010293603943603125,267,0.6545931024375112,0.6552474739468007,0.006607608526967017,0.8706142724426348,0.999692927522074,1.0
theta,59,rh.17Networks_16-8,0.203015494526555,0.20305886188627728,0.01189114848089507,267,0.6557274412659361,0.6573165290941695,0.009560618749077564,0.8640509435607931,0.9997561819384779,1.0
theta,60,rh.FreeSurfer_Defined_Medial_Wall-2,0.20599167251884912,0.20620099507565906,0.01004501731607962,267,0.6536796890675945,0.6538845121618595,0.005830287073055967,0.868990824807736,0.9996863189750612,1.0
theta,61,rh.FreeSurfer_Defined_Medial_Wall-4,0.20096428574116096,0.2002334955039712,0.01000244326530462,267,0.6568293385615316,0.6577380717496526,0.005698661117846171,0.8836141413281499,0.9996718813657216,1.0
theta,62,rh.17Networks_6-1,0.21559324533431093,0.21843150825836347,0.012347420694818628,267,0.6439447382617031,0.6434158676700241,0.00784292525024026,0.6461043917232869,0.9997631200530029,1.0
theta,63,rh.17Networks_6-4,0.2056053774516429,0.20655789544238465,0.011916751380187496,267,0.6503926511581813,0.6509290285581631,0.007895233550117871,0.8561425603593606,0.9997068392522207,1.0
theta,64,rh.17Networks_6-8,0.20803076876556684,0.20866048739108947,0.011023681856348309,267,0.6496845696217188,0.6497126188464263,0.006999533744814886,0.8375896250699336,0.999688084917109,1.0
theta,65,rh.17Networks_6-5,0.20441493364474175,0.20486737284736425,0.011937107989246952,267,0.6542392655099141,0.6547685139321757,0.006888153800747043,0.8687429964322776,0.999726703882018,1.0
theta,66,rh.17Networks_12-4,0.21187837889503688,0.213275034834922,0.011603620251525745,267,0.646533396663584,0.6469863885371179,0.007331536213416804,0.7890840689662568,0.9997360548784553,1.0
theta,67,rh.17Networks_12-9,0.20346712630156208,0.2035642852120542,0.011156929656595293,267,0.6533269702013198,0.6539417676974381,0.007101776328454873,0.8703951477429301,0.999682595088498,1.0
theta,68,rh.17Networks_12-8,0.20363137776058468,0.20385038955331103,0.011693047703952452,267,0.6530560613667521,0.653571902693334,0.007427692335029125,0.8715045526934506,0.9997231943456562,1.0
theta,69,rh.17Networks_12-2,0.204880115111232,0.2054967654908246,0.011809301608062919,267,0.6543276367146627,0.6555747512818091,0.008068604076817192,0.8636220952725966,0.9997436769921185,1.0
theta,70,rh.17Networks_12-6,0.20806272012227234,0.20783264538617421,0.010806319245970517,267,0.6506260203262938,0.6512699203725341,0.006670405217102082,0.8391687516600808,0.9996979609836955,1.0
theta,71,rh.17Networks_12-10,0.20018163967718453,0.1981220534290886,0.010816585649435141,267,0.657705651606816,0.6588152254210838,0.0075767004727845646,0.869532328912714,0.9997156489448886,1.0
theta,72,rh.17Networks_10-2,0.20295814358361491,0.20184717022319068,0.011299547279488526,267,0.6564141423636364,0.6571132599976892,0.007148777005479124,0.842627482691683,0.9997250928657849,1.0
theta,73,rh.17Networks_5-3,0.20308445721141216,0.20335163131916723,0.011167207086810332,267,0.6523602404661464,0.6531878392513399,0.007165062123279924,0.8823066517995177,0.9996941501762626,1.0
theta,74,rh.17Networks_5-1,0.21707544895009473,0.21951067143138156,0.011939800945235291,267,0.6432424886518374,0.6426776747592563,0.007901820487887984,0.5874793590332784,0.9997726573385226,1.0
theta,75,rh.17Networks_13-6,0.2081178653493854,0.2083162629347863,0.010703449676682566,267,0.6520847586604214,0.6528054222056895,0.006588993919770777,0.8360165483023889,0.9997141460619234,1.0
theta,76,rh.17Networks_13-9,0.2028174923206847,0.20176882001501398,0.011892768981373036,267,0.6554887188295563,0.6570445689130178,0.010425209505068993,0.8568703427146753,0.9997496006773322,1.0
theta,77,rh.17Networks_13-1,0.20511082208549322,0.2058906128745426,0.012226781332561745,267,0.6538980062437731,0.6556042829979698,0.009241258065147594,0.8553804306713243,0.9997582523882419,1.0
theta,78,rh.17Networks_13-3,0.21103625506520973,0.21215656783985498,0.011471306435106533,267,0.6474713513701345,0.6474932775933292,0.007488310789920513,0.79934017960704,0.9997384632671049,1.0
theta,79,rh.17Networks_13-2,0.20257980013031557,0.20136216367075788,0.011589855647022052,267,0.6567047729230376,0.6581317073238087,0.0077834685316645735,0.8514507116810073,0.9997426081416773,1.0
theta,80,rh.17Networks_17-6,0.20554382544382593,0.2053774848975575,0.012537918926500085,267,0.654555981613759,0.6561348101005968,0.009970925540753173,0.8237325595787014,0.9997746597454027,1.0
theta,81,rh.17Networks_17-10,0.20747603789021676,0.2078484375908265,0.011044734419072577,267,0.649733623283029,0.6499407820166453,0.006862176448745027,0.8559253801876514,0.999698060812345,1.0
theta,82,rh.17Networks_17-4,0.20955447355048723,0.20976155714186492,0.010705660555539098,267,0.6518365223456987,0.6518958721135968,0.006775770518167244,0.8160704373058358,0.9997338116160359,1.0
theta,83,rh.17Networks_17-9,0.20103406017474362,0.2007222272705313,0.010635833213468235,267,0.6566514149099034,0.6576828433467814,0.0078398426701212,0.884525733721294,0.9997128434768375,1.0
theta,84,rh.17Networks_17-7,0.20091742546487526,0.19977197514836967,0.010609126874159762,267,0.6571584871072612,0.658647236148836,0.007467200089843931,0.8749895686619172,0.999708647375128,1.0
theta,85,rh.17Networks_15-3,0.20843362630355836,0.20946750401824207,0.010833373801540588,267,0.6482958596449669,0.64768570553596,0.006944561520652545,0.8422715252221772,0.999655943651964,1.0
theta,86,rh.17Networks_15-2,0.20587334868237436,0.206312826811241,0.009827339538614678,267,0.6532457437100322,0.6539817268434056,0.005875805875908423,0.8719199285039764,0.9996759054451408,1.0
theta,87,rh.17Networks_15-6,0.20946014223572992,0.21102529577163076,0.011068777297979572,267,0.6482992850322932,0.6482061375218972,0.007114796498558781,0.8256255628838263,0.9997066103982413,1.0
theta,88,rh.17Networks_1-1,0.21524584539054506,0.21749241419419474,0.01205634797881704,267,0.6430798437643528,0.6416363309337194,0.008766322981489095,0.6179596394984473,0.9997394106825215,1.0
theta,89,rh.17Networks_4-2,0.21057678904052263,0.212464361262216,0.01187664478098653,267,0.6501205803305241,0.6500465488486854,0.007251095528205283,0.804064781552988,0.9997433905272288,1.0
theta,90,rh.17Networks_9-1,0.20673013090051973,0.20678780977908282,0.010503419074377974,267,0.6541507844157785,0.6544322896757568,0.00627083189106407,0.8512082405452278,0.9997112954764231,1.0
theta,91,rh.17Networks_11-3,0.20684020244940307,0.20786015281206224,0.011339823445559777,267,0.6499538332000782,0.6498563159761123,0.006986111578016167,0.8486222249522664,0.9996658249805935,1.0
theta,92,rh.17Networks_11-5,0.20543110410040943,0.20594050732432442,0.011583315001144328,267,0.650997201614263,0.6513121345015784,0.007482248456124683,0.8582278051108677,0.9996700952225078,1.0
theta,93,rh.17Networks_11-2,0.21291251148175847,0.21491700689616236,0.011946557302527567,267,0.6435408882765317,0.6425706190603186,0.008722606051989773,0.7338565029789016,0.9996816635713222,1.0
theta,94,rh.17Networks_3-1,0.21365405041189206,0.21614175167979774,0.012573901388753682,267,0.6442392181112387,0.6448680770318624,0.010615054535010618,0.707004267832867,0.9997451864762824,1.0
theta,95,rh.17Networks_3-3,0.20631894896714112,0.20776938456726002,0.010956526654837475,267,0.6520582135268408,0.6520452915104886,0.006422442584451594,0.8723082913263033,0.9996897604591624,1.0
theta,96,rh.17Networks_8-2,0.2035130916533646,0.20310094152552646,0.011705509658545277,267,0.6559806153016818,0.6574890912781794,0.007978889033389688,0.8626206166409723,0.9997547611529506,1.0
theta,97,rh.17Networks_8-3,0.2048246492932288,0.20525550821681657,0.01220110965982617,267,0.6532582122829584,0.6550720992401384,0.010984743471679534,0.8472915919151585,0.9997469807196625,1.0
theta,98,rh.17Networks_8-11,0.20610330815746833,0.2074110191149634,0.01156841184503794,267,0.6501347402516509,0.6502557059271993,0.007563935522534369,0.8550688062900006,0.9996630802909382,1.0
theta,99,rh.17Networks_8-7,0.2097823599578707,0.210323881977349,0.011455701969774763,267,0.6480862775605111,0.6486962261123171,0.007688782039974251,0.8188534180487591,0.9997291681504806,1.0
theta,100,rh.17Networks_8-1,0.20254681064924548,0.20251298616352997,0.010922082835934932,267,0.6557865655265177,0.6570440560776165,0.00801807806264491,0.8753387642638155,0.9997138279067037,1.0
theta,101,rh.17Networks_7-3,0.20992337092931654,0.21164798536407656,0.012743982869495345,267,0.6483333515055663,0.6488873307902174,0.00940649396350577,0.783785861841648,0.999730694886826,1.0
theta,102,rh.17Networks_7-7,0.20474795188907713,0.20533411939071664,0.011715691235236737,267,0.652341702817199,0.6532609905532987,0.0071608751017166105,0.8693907800039368,0.9997167069502318,1.0
theta,103,rh.17Networks_7-5,0.21050700426883504,0.21172824258380823,0.011564465456975065,267,0.6488451703763121,0.6493223782123847,0.007581724821026418,0.8097393855639504,0.9997390017364702,1.0
theta,104,rh.17Networks_7-2,0.20412871317582118,0.20420642144088846,0.010961160298173055,267,0.6546019719577948,0.655386008336086,0.007026941544803371,0.8729129232412624,0.9997006679400241,1.0
theta,105,rh.17Networks_14-1,0.2112545898414752,0.21229180156382196,0.010853724500226505,267,0.6492708791490134,0.6492051200603012,0.0069366463566522835,0.801074287409284,0.9997356680410947,1.0
theta,106,rh.17Networks_14-4,0.20006498102971107,0.19942762482887613,0.010264680502149426,267,0.6576628762633062,0.658981825601927,0.006368677699102622,0.8865909654363124,0.9997014014020477,1.0
