parcel_idx,x,y,z,tau_fmri,spectral_exp,alff,falff,rho_fmri,n_subjects
188,-12.544502617801044,24.18324607329842,61.09947643979058,5.0115459654496535,0.986354405803565,3.4493488955725793,0.9029359571246651,0.5657732736673884,68
189,-6.517985611510795,10.422062350119916,64.40287769784172,5.220504288769408,1.04799294480995,3.4339348406745267,0.9032962400471598,0.5581791989394155,68
190,-7.975903614457835,-51.903614457831324,9.228915662650607,5.1776823042182345,1.0819155879671982,3.453233614272901,0.9081559642361718,0.5567972704137538,68
191,-13.010989010989007,-60.65201465201466,18.578754578754584,5.172438053463599,1.0993097404449017,3.468074466255583,0.9122684434152443,0.5542818550722843,68
192,-4.16143497757848,-53.35426008968609,20.18834080717488,5.039148700350273,0.9957193480465953,3.400056471200056,0.8966437314677783,0.557830737651186,68
193,-5.68539325842697,-40.561797752808985,23.258426966292134,5.047723143389959,1.0231927215015997,3.507620961180714,0.8986869569174095,0.5609912716209233,68
194,-10.306451612903231,-69.57258064516128,31.314516129032256,5.031995603713246,0.9028513802280256,3.3534898192066107,0.8853616156846702,0.5644377886538644,68
195,-5.32963988919667,-60.18836565096953,30.060941828254855,5.065856487438803,1.0301506670483502,3.444335952662463,0.9010093434550027,0.5576750291137733,68
196,-7.443548387096769,-44.322580645161295,32.016129032258064,5.204412017258085,1.1007147925871525,3.4818169659540246,0.9086438639406684,0.5557986839847575,68
197,-3.9568965517241423,-33.88793103448276,37.75,5.246005801168704,1.2616986513431963,3.618785563949322,0.916629301656613,0.5511336051055636,68
198,-2.58536585365853,-15.541463414634151,37.03414634146341,5.19122300151654,1.2015738931299502,3.5950782584685896,0.9152567877221677,0.5532060662570771,68
199,-3.0277777777777715,-68.22222222222223,41.15277777777777,4.708375213405574,0.7284681355357939,3.3867484464184066,0.8615375054906491,0.5765237001234617,68
200,-6.746803069053712,-50.864450127877234,42.75703324808184,5.332401957064724,1.229146849697392,3.462173581617659,0.9106080501775903,0.55173250707578,68
201,33.52617079889807,-36.50137741046832,-22.892561983471076,4.984340251721795,0.9712530921798228,3.4590109363215866,0.8907197974333462,0.5645775974077798,68
202,30.60344827586207,-30.649425287356323,-17.764367816091955,4.818521568985339,0.9074774159163538,3.485648080005617,0.8861991850260659,0.567356528611105,68
203,35.352112676056336,-53.66760563380282,-17.267605633802816,4.712362326784848,0.621416435602583,3.34373662751664,0.8607810315949235,0.5841183893027877,68
204,37.0880829015544,-73.33160621761658,-15.4300518134715,4.355541389349344,0.337331055112285,3.2869837102034736,0.8286209691357443,0.5935628742861278,68
205,26.11479028697572,-51.867549668874176,-8.847682119205295,5.177495624288191,1.099492595456697,3.4138457840515164,0.8915439460432713,0.558701920465715,68
206,23.10943396226415,-73.60754716981131,-10.66415094339623,4.761324935186221,0.6709203745540745,3.3098503277315228,0.8607981746831054,0.5808414116667633,68
207,18.191176470588232,-35.867647058823536,-12.514705882352942,4.894034865817357,0.8942250189216816,3.4567308001898405,0.876947340146077,0.5693120352548933,68
208,19.290322580645167,-87.96415770609319,-12.501792114695341,4.590631255163437,0.4678552902387121,3.309405988434012,0.8432441321722692,0.5913950425061366,68
209,50.141623488773746,-64.50086355785837,-9.26424870466321,4.20847607342963,0.2684951491281472,3.29298047726681,0.8295155248229147,0.5982883340029164,68
210,42.30350194552529,-83.58754863813229,-12.202334630350194,4.137160127223922,0.3003893501429774,3.340949101148691,0.8192549109020214,0.5982318526023553,68
211,9.225609756097555,-72.15853658536585,-4.817073170731703,4.864889146757819,0.7502369555974302,3.371113021213309,0.8624583827205053,0.5745308405413526,68
212,12.8735632183908,-57.41379310344827,-3.3908045977011483,5.1310722132092135,0.9904796720582375,3.402529323946763,0.8900392391400849,0.5599181036770811,68
213,25.181818181818187,-96.52631578947368,-9.904306220095691,4.402084780038285,0.43296845404734724,3.3370840607592926,0.8408110446816179,0.5928968255494078,68
214,17.870967741935488,-44.70046082949308,-2.6543778801843274,5.1961369927333365,1.0996506570949478,3.4528311639057163,0.9063756111044117,0.5586223733771181,68
215,8.397774687065365,-92.105702364395,-1.6300417246175272,4.519621867439221,0.49704278259722345,3.315508944303862,0.840305256022069,0.5912353197964493,68
216,48.6208,-65.7024,4.281599999999997,4.306858435956802,0.383653742756174,3.3015738857871386,0.8315952893835774,0.595484733679112,68
217,14.377952755905511,-47.05511811023622,4.204724409448815,5.087197536660089,0.9931180293208923,3.4368010899952783,0.9008747747685717,0.5620400456483088,68
218,35.40157480314961,-88.68766404199475,2.141732283464563,4.182747135737546,0.30950044605359867,3.3389824030001427,0.8273094119868175,0.5977085031250987,68
219,8.973058637083994,-73.36925515055466,8.250396196513478,5.089990534409392,0.997099020304164,3.4541156729798868,0.8970730790062489,0.558512020934892,68
220,21.617834394904463,-59.4968152866242,5.770700636942678,5.254619689048046,1.1683241181339217,3.4704274337958325,0.9096006663706192,0.553090880585618,68
221,23.57692307692308,-98.80128205128204,7.40384615384616,4.183248408073106,0.24530202282906016,3.3526779593286724,0.8265210678569958,0.5975544918377477,68
222,43.78407079646018,-78.7575221238938,10.424778761061944,4.12655079534462,0.26503543229491955,3.2939238445978143,0.8263072124215518,0.6009184047134443,68
223,12.678038379530918,-94.05970149253731,18.810234541577827,4.274787027618133,0.34187621499290394,3.295729372334361,0.8372263953838202,0.5955545000305701,68
224,15.753846153846155,-66.02461538461539,18.769230769230774,5.171688212181027,1.0744408196889497,3.4479139516317563,0.9047454456112871,0.5565120006952176,68
225,5.040000000000006,-80.04666666666667,23.28,4.720514009908027,0.6645293754399866,3.3438386001792644,0.8570399376921185,0.5769262903446761,68
226,27.12658227848101,-87.07594936708861,20.74683544303798,4.2117913369358035,0.30156520634003836,3.266090170518309,0.8225140619687275,0.5949691026944387,68
227,35.63157894736842,-79.26973684210526,24.16447368421052,4.113394599502815,0.18102279327459894,3.287500243014223,0.8178068124970812,0.6013247532510796,68
228,14.291316526610643,-77.37254901960785,33.74229691876751,4.435480889993205,0.5135867872315641,3.3779547974497155,0.843962324512939,0.5875048504975281,68
229,16.19114219114219,-86.78321678321677,36.6013986013986,4.071144202255407,0.2023287767703072,3.3506163825370727,0.8223657075267443,0.6007198625489287,68
230,28.903426791277262,-77.75077881619939,36.728971962616825,4.0966056911746715,0.23449939977532855,3.3572903007248223,0.8319119093917249,0.5985803675285619,68
231,53.053941908713696,2.5726141078838225,-5.60580912863071,5.168211743911285,1.0428494107649862,3.483864299127942,0.8914656149210823,0.5661694026776064,68
232,61.84,-18.58,-0.4399999999999977,5.021771385411812,0.9286156356905655,3.4545562063729784,0.8804146628560935,0.5703861294874283,68
233,53.510588235294115,-13.708235294117642,5.689411764705881,5.201165403542997,1.1961793168400627,3.5518745371329747,0.9061067328098183,0.5593443409563476,68
234,39.82165605095541,-18.40764331210191,4.789808917197448,4.792540331171104,0.860807980105474,3.4598712827960205,0.8935168968271033,0.5724392102324926,68
235,37.89915966386555,-7.949579831932766,13.848739495798313,4.326069509051476,0.580477395159184,3.4688656701011773,0.876727949776413,0.5872791676593737,68
236,34.76923076923077,-21.519230769230774,14.288461538461533,4.444005722621079,0.6033303376991279,3.424392076387878,0.8767816809874658,0.5832816111740705,68
237,60.142414860681114,-23.690402476780193,10.767801857585141,5.0461100784839275,1.0520507974276947,3.5597285363372118,0.8959507101168389,0.5644812331946658,68
238,64.38524590163934,-34.368852459016395,10.540983606557376,4.454699234810208,0.5024602595726391,3.320973291602026,0.8375374119787111,0.5904855124274104,68
239,40.91228070175438,-13.05263157894737,18.175438596491233,4.702932676531931,0.7500300799737285,3.417167105564574,0.8790385370283478,0.5766791917682506,68
240,41.479674796747965,-28.85365853658537,17.95934959349593,5.106177716167217,1.0631028929700839,3.47148803593718,0.8959716949619166,0.5607645182632239,68
241,49.52447552447553,-10.04195804195804,12.853146853146853,4.978537963080357,0.9900772309301158,3.4855216366956476,0.8983952359099439,0.5650495541839219,68
242,59.15830115830116,0.7104247104247037,10.355212355212359,5.15602780666861,1.0615968218102194,3.4760100855103038,0.8916706653569095,0.5629833536827015,68
243,48.9625,-21.262500000000003,18.462500000000006,4.942646331489339,0.9706044210884687,3.5125978574689243,0.8917820929089795,0.5664267523592467,68
244,61.848837209302324,-11.5,15.302325581395351,5.059372377970193,1.0465024053931504,3.4857895790900333,0.8967034494608901,0.5659202155090712,68
245,60.696774193548386,6.412903225806446,29.251612903225805,5.2705171428479085,1.0540021662516383,3.4416504250999727,0.8932691131909724,0.5632564074199478,68
246,59.189655172413794,-5.349137931034477,27.23706896551724,5.126836490957669,1.044039149502659,3.4499106039218357,0.899280192989131,0.5637009690651716,68
247,61.22314049586777,-14.214876033057848,30.247933884297524,4.90884656327687,0.9313886863974503,3.4652463552973893,0.8875018234587155,0.5707373162306575,68
248,51.54838709677419,-6.3548387096774235,37.16129032258064,5.1316757270540325,1.0060395161756899,3.4802437429245674,0.9009073390976112,0.5632164076659306,68
249,54.57142857142857,-16.828571428571422,40.18571428571428,5.281702026763925,1.1401949813226353,3.551375577551436,0.9087977459792359,0.5603756068289862,68
250,11.083333333333329,-17.02380952380952,41.28571428571429,4.88899323992032,0.9545605203001603,3.562225438499123,0.9047021474004534,0.5672956313538317,68
251,52.28108108108108,-12.843243243243236,49.2,5.327101938888131,1.140838789241256,3.5264777056650596,0.9045882324469431,0.560904198327215,68
252,44.05128205128205,-10.84615384615384,48.22222222222223,5.170109095731282,1.0780458375585926,3.5085414117663647,0.901089440397934,0.5620621907526026,68
253,49.092063492063495,-25.453968253968256,55.790476190476184,5.142749452593342,1.0288409821749664,3.496616751635334,0.894508950929211,0.5660656592796725,68
254,6.947916666666671,-9.958333333333329,51.33854166666667,5.109058840168803,1.028599984050276,3.4451409977178375,0.9023158510959685,0.5604130177028934,68
255,42.37158469945355,-21.092896174863384,54.69945355191257,5.440459123852396,1.1814261654360487,3.4880899949209243,0.9091100287535563,0.5584783863761301,68
256,36.37735849056604,-18.161725067385447,63.331536388140165,5.366912091050397,1.1422346784475483,3.4334223100723316,0.9013284358823993,0.5570970614506217,68
257,32.44970414201183,-34.082840236686394,63.12426035502958,5.455611684294868,1.1286303333612804,3.3849679164995403,0.8980881489617238,0.5586404710081501,68
258,31.02127659574468,-40.56170212765957,63.95744680851064,5.204542578913173,1.0098764490026917,3.3982249967685334,0.8929495910823398,0.5633036690254272,68
259,34.12435233160622,-27.191709844559583,60.96373056994818,5.424623300127029,1.12328786126097,3.4259518596554197,0.8968158196001379,0.5578886096952506,68
260,4.389705882352942,-24.661764705882348,58.38970588235293,5.198275971207311,1.1292228958876247,3.4792354018815352,0.9090062514712125,0.5572524563726674,68
261,28.664,-10.936000000000007,64.75999999999999,5.363357777565092,1.1025133210301916,3.41539022568021,0.9044165769867072,0.558316156511907,68
262,9.176923076923075,-40.06923076923077,68.02307692307693,5.20244005903522,1.0811183406990725,3.4583088544214347,0.9066904656376416,0.5599524481021996,68
263,21.206106870229007,-24.44274809160305,66.03053435114504,5.32098573568061,0.9912244764758545,3.335493304347832,0.897467761276466,0.5663536546879142,68
264,22.188405797101453,-28.898550724637687,67.92753623188406,5.346933201252191,0.993415037970979,3.3530221749615507,0.8887836982196948,0.5655367803209089,68
265,22.272727272727266,-34.98701298701299,70.41558441558442,5.134897504944917,0.8963496819996493,3.3374429742781153,0.8844109479351535,0.567350812074838,68
266,16.82352941176471,-6.235294117647058,69.50226244343892,5.313040390002278,0.990296918385557,3.3654455600873145,0.9004713812497309,0.5624267814987816,68
267,16.07142857142857,-46.730158730158735,73.73015873015873,4.594483780225243,0.6004115617590763,3.3589098056881714,0.8602454706702741,0.5840003490479264,68
268,5.460076045627375,-21.961977186311785,71.72623574144487,5.231875668419351,1.0639153714819227,3.394412532932531,0.9032936140984248,0.5585519599467,68
269,16.266666666666666,-18.421052631578945,72.58245614035087,5.3979294055589735,1.0264986624878265,3.2984861972365955,0.8923450020934409,0.5604680060003193,68
270,12.78378378378379,-32.86486486486487,75.63513513513513,5.115799295729906,0.9889342614504668,3.393247268914384,0.8934069711681175,0.5668970430449518,68
271,49.84281842818428,-49.262872628726285,-18.13279132791328,4.3919848960635,0.4513695559820591,3.318248669567242,0.8404833391596052,0.5913537865879462,68
272,59.30930930930931,-54.648648648648646,-2.552552552552555,4.258493366731478,0.3188482308762833,3.29318780041982,0.8249742539991641,0.5975754729604598,68
273,53.69364161849711,-55.630057803468205,12.393063583815035,4.404630327186935,0.4633566851863508,3.360452876206166,0.8454829385230522,0.5889248154977547,68
274,45.44390243902439,-75.0829268292683,30.556097560975616,4.150594796622983,0.21519145003239948,3.244933513512936,0.826065833987287,0.5975537394566938,68
275,31.649253731343286,-66.54477611940298,35.42537313432835,4.344770320936502,0.465868773587097,3.3597919653153543,0.8435877613579974,0.5893711756717661,68
276,57.15527950310559,-22.496894409937894,44.03726708074534,4.916174384727888,0.8468906472519989,3.4796831271963686,0.8846743148580916,0.5725810936250936,68
277,18.583941605839414,-79.02189781021897,50.17518248175182,4.15622973593575,0.24249442873015503,3.3362696295662295,0.8298402855634289,0.5981315345544465,68
278,43.55458515283843,-37.624454148471614,49.97379912663756,5.2606672139807245,1.1505708102838836,3.5356764477886773,0.9045532309028124,0.5591162040211713,68
279,45.16981132075472,-28.20754716981132,42.91509433962264,5.186730824850649,1.129743919771896,3.543033414054263,0.9109937308699069,0.5591005633575926,68
280,30.938388625592417,-63.75355450236967,53.02369668246446,4.3374187800290995,0.4056015301064273,3.3846965544607683,0.8426179674613367,0.5944077949253475,68
281,36.42666666666667,-44.773333333333326,45.18000000000001,5.467453098801648,1.1587759533069084,3.483079969781887,0.9060154729017851,0.5577598006381252,68
282,20.858695652173907,-68.56521739130434,52.89673913043478,4.356390265392315,0.4688198568101174,3.3766939643188816,0.8430938137567314,0.5903844773952123,68
283,35.755656108597286,-35.972850678733025,51.53846153846153,5.306029305977612,1.2129790583174034,3.5537743622761324,0.9087563815934244,0.5563622952050068,68
284,34.0,-50.57142857142857,54.28571428571429,5.13321760121406,1.0058213580651072,3.464653972998796,0.8893760010954657,0.5657044818363823,68
285,8.475177304964532,-70.97163120567376,52.42553191489361,4.402317175254264,0.49127531052934115,3.3605769970418145,0.8489412925249514,0.589491418030954,68
286,26.686868686868685,-58.0959595959596,60.661616161616166,4.593935912600756,0.5650867289374586,3.381099019398566,0.8547158203557784,0.586460357412648,68
287,7.373493975903614,-53.714859437751,59.78313253012047,5.038346112576237,0.9816883145644189,3.4307027557604557,0.889960067678853,0.5620039444495499,68
288,13.496124031007753,-63.968992248062015,64.75193798449612,4.429514272250373,0.44571063112065834,3.3420366747081434,0.8466462058351739,0.5897047374617821,68
289,24.44931506849315,-49.9945205479452,68.16438356164383,4.967115846067754,0.8824352138539254,3.3917946535276493,0.8780285234872068,0.5736547068680379,68
290,39.48684210526316,-3.0855263157894797,52.875,5.240587751181729,1.148959195510179,3.5035089888370172,0.9119840630235261,0.5595863505522408,68
291,27.631578947368418,-3.5921052631578902,52.190789473684205,4.924845887179198,0.9036316923300303,3.466868620440848,0.8951132086506626,0.5680987346463202,68
292,24.75,-3.075000000000003,63.849999999999994,5.117674929509341,0.9595055965361173,3.410615854816782,0.8953079443713003,0.5654404673875166,68
293,48.97905759162304,8.225130890052355,24.675392670157066,5.189476436106308,1.025744670356835,3.3839150363591624,0.8939243187202641,0.5634025997524084,68
294,59.27131782945736,-46.42635658914729,6.961240310077514,4.251340538386789,0.3459964059409532,3.278403298480922,0.8230595441277204,0.5944615887170771,68
295,52.043243243243246,-40.88648648648649,12.21621621621621,4.839030614115003,0.8063094172591884,3.407198407040003,0.8753922659484905,0.574304670568325,68
296,61.21111111111111,-39.733333333333334,21.75555555555556,4.5219639238148694,0.47600764450168226,3.359516449370237,0.8460673363929415,0.5914846760280619,68
297,57.92507204610951,-30.893371757925067,24.30547550432277,5.006441030936603,0.9562290661827663,3.464689450794049,0.8849502447387582,0.5676954767517789,68
298,60.35409836065574,-21.87540983606557,22.47868852459017,4.955467680762446,0.9308220951517759,3.474484739802268,0.8801132501361858,0.5710794529100438,68
299,62.62337662337662,-25.766233766233768,38.019480519480524,4.664002443080826,0.6183306711994947,3.3418298357100986,0.8539050974257831,0.5831085919670551,68
300,62.10285714285715,-37.42857142857143,36.97714285714285,4.300740556889025,0.3724785956564814,3.3690335618500913,0.8285725543446004,0.595347033319811,68
301,51.0,3.414634146341456,40.76219512195122,5.297778872894823,1.1134788409233143,3.480137300333734,0.9019168090290023,0.559318037753357,68
302,40.53156146179402,5.029900332225907,-15.541528239202655,4.8312997904120545,0.7623168171900182,3.3700979668361035,0.8600134084568432,0.5803929139037489,68
303,40.51162790697674,8.74418604651163,-2.8449612403100843,4.760679557212079,0.7681628499265497,3.452783093336016,0.8865517883061657,0.5793603799945933,68
304,40.23754789272031,-10.59003831417624,-4.17624521072797,4.933279218634487,0.92290136537778,3.4816827525350638,0.8906753082579177,0.5713165509229375,68
305,39.179190751445084,-1.5028901734104068,5.549132947976872,4.543105542938015,0.6629047194666352,3.4622384550358256,0.8876367310706299,0.5836185826083347,68
306,37.2046511627907,22.627906976744185,4.748837209302323,4.807454442828909,0.7702620817291033,3.367784019828993,0.8740345896862234,0.5790948181088623,68
307,38.38157894736842,6.973684210526329,10.473684210526315,4.543643491822046,0.6228450748374516,3.36004001154957,0.8776682065202319,0.5829818435223595,68
308,49.49514563106796,4.938511326860834,3.5533980582524265,5.174489624274553,1.0381046834048067,3.486516601737717,0.8951781454648363,0.5648732274985984,68
309,53.84415584415584,11.902597402597394,11.720779220779221,5.2451496752741935,1.0354786456789933,3.4112322439793696,0.8900741879823053,0.5628961746544594,68
310,32.43894899536321,44.73570324574962,28.41112828438949,5.033249254439977,0.9888257347956421,3.480192096813146,0.9028840895682314,0.5653360029983725,68
311,7.330922242314642,18.61844484629296,35.49728752260398,5.176974394410159,0.6172398229536323,3.151814219065462,0.8894862251260478,0.57289399060693,68
312,7.556064073226551,2.292906178489716,43.23569794050343,5.0575409114584176,0.8298747803206019,3.3706823193007738,0.8906266919193893,0.5680593903224079,68
313,11.396078431372544,-33.54509803921569,42.501960784313724,5.048353801177257,1.0562384248425025,3.5207424556176754,0.910149326947511,0.5605513122968011,68
314,5.7463414634146375,10.595121951219511,57.48292682926828,5.00489524258957,0.9291189653108072,3.438403481216061,0.8983411193958767,0.5663700078091329,68
315,10.213836477987428,-43.24528301886792,53.38364779874213,5.219517990859738,1.0901018780564216,3.4981064769587813,0.9107118745916178,0.5574672634277397,68
316,10.599999999999994,-32.33684210526316,50.62105263157895,5.0917865949017225,1.0685087780416989,3.5121968558123084,0.9095821947344794,0.5619420425993599,68
317,6.827361563517911,-1.6351791530944695,66.56677524429966,5.088565026850056,1.007775853262109,3.4681211758138564,0.9036410346992351,0.5607758714975017,68
318,16.174999999999997,6.612500000000011,69.26249999999999,4.985240042156241,0.8869386004048555,3.4269662191491395,0.8970768527396095,0.5693648976280729,68
319,13.241379310344826,23.347962382445132,-20.52037617554859,4.39530941371317,0.32090472105834905,3.223134347892682,0.8251222471088898,0.59705084899758,68
320,23.07027027027027,22.254054054054052,-20.27567567567568,4.545408265736912,0.5482190137226202,3.248304295105137,0.8400525742812902,0.5909514669557091,68
321,7.799999999999997,46.7842105263158,-23.252631578947366,4.136121361555091,0.27806370150674864,3.3278476392192715,0.828875944018063,0.5980641638971607,68
322,19.956331877729255,42.978165938864635,-18.16593886462882,4.4329574793190645,0.5204726911721398,3.3554649873832396,0.854731266528524,0.5894084655760382,68
323,4.796116504854368,21.818770226537225,-20.627831715210355,4.3512464072496755,0.4071656182048982,3.2971724367807567,0.8328616460429096,0.5928408083967232,68
324,9.356321839080465,62.63218390804599,-14.367816091954026,4.731758611295271,0.6993317406980906,3.3882516452120446,0.8567874068370951,0.5834084487175656,68
325,27.804597701149426,-1.3218390804597675,-40.132183908045974,4.676800718873151,0.7120060813083824,3.3961342599579645,0.8778034865792785,0.5783476278621446,68
326,48.77157360406091,-6.5482233502538065,-39.19458544839255,4.345158564318796,0.3103471975250585,3.2496326579705626,0.8237403748365055,0.5946247898388519,68
327,36.69767441860465,16.599483204134373,-37.012919896640824,4.209082898668855,0.29621853532616627,3.3292883420114223,0.8388925868157915,0.593604529331707,68
328,39.38877338877339,-14.78586278586279,-31.20997920997921,4.916068863949257,0.8415288731977346,3.4096365278776424,0.8793293701664017,0.5733969113960629,68
329,28.59872611464968,11.787685774946908,-30.42887473460722,4.468888872743797,0.46104100493113576,3.2488012231885075,0.835952581520818,0.5908334726454426,68
330,49.9815668202765,-27.737327188940085,-25.87096774193548,4.950312990662558,0.8772427815999507,3.440691382528454,0.8825928760442499,0.5735798889362248,68
331,22.365591397849457,-17.64874551971326,-26.845878136200717,4.515806642541216,0.6180568724963502,3.4427724184727286,0.8690412367286656,0.5825087146637733,68
332,54.5661252900232,-52.82598607888632,44.53828306264501,4.2103565230149025,0.2786137945481729,3.3059512517615333,0.8265193549729473,0.5974579432177155,68
333,55.55020080321285,-40.85140562248996,47.4136546184739,4.462203252900254,0.5114236496909104,3.3522764353789962,0.8468784068229273,0.5893716268210822,68
334,35.10948905109489,-70.71532846715328,46.69343065693431,4.186950788313628,0.27807221322703446,3.293509916641618,0.8320003765331638,0.5983746654749049,68
335,53.93023255813954,-33.162790697674424,51.18604651162791,4.6866645937235285,0.6447274746366163,3.4485555760820334,0.867353601170145,0.5790045750074253,68
336,46.79220779220779,-44.09090909090909,46.675324675324674,4.711846975309043,0.6944742584788106,3.434997937446953,0.8659470993905576,0.576665942089449,68
337,40.946478873239435,-55.14366197183098,48.63098591549296,4.5326217893943275,0.5527300551485066,3.379713909380693,0.8494515958291465,0.5847557689944363,68
338,61.70212765957447,-28.716312056737593,-19.808510638297875,4.319853149797601,0.4201792835234099,3.3444322369985025,0.8408878100393665,0.5939994589180435,68
339,63.2787610619469,-42.21681415929204,-10.623893805309734,4.46241807419971,0.41649319882357255,3.3033746840515623,0.8375091595900918,0.5929309916816792,68
340,33.924528301886795,21.1320754716981,-7.7075471698113205,4.807684454602297,0.7431532984688551,3.3828339519795385,0.8694461608347717,0.580991243083953,68
341,27.882063882063882,54.77641277641277,-13.498771498771497,4.851656440960194,0.8486070735053293,3.403758657556532,0.8731509995244282,0.5761391796813256,68
342,42.2879684418146,50.95069033530572,-6.252465483234715,5.215433572947253,1.0120260298427393,3.389662063222834,0.8868011194028654,0.5651094252598741,68
343,27.465478841870826,59.231625835189305,2.8374164810690417,5.370681291043258,1.2156262713497212,3.540991059675614,0.90558352147295,0.5608030749123232,68
344,48.9645390070922,39.94326241134752,5.0212765957446805,5.211619956071963,0.9882752232076482,3.370211488192653,0.8915333815189909,0.5664761045875863,68
345,41.72136222910217,45.891640866873075,14.284829721362229,5.3661227256299995,1.0765106051123499,3.4175758226614117,0.894357671922992,0.5607890801857183,68
346,49.079470198675494,30.33774834437085,18.291390728476827,5.507311830165408,1.1508707571941066,3.402672560969654,0.9045784702048454,0.557346883343369,68
347,48.29054054054054,18.11486486486487,23.58783783783784,5.384445630096443,1.0336760660122526,3.332296944959875,0.8990893496349266,0.561405100221961,68
348,25.250620347394545,54.11910669975185,24.81885856079404,4.642604474534591,0.7867733066435686,3.527748192355782,0.9075251639434813,0.5742476038978336,68
349,47.338501291989665,28.930232558139522,28.01550387596899,5.25627364885164,1.0980457578328309,3.5082158810918393,0.9062104752435485,0.5571476185916273,68
350,39.32738095238095,10.696428571428584,33.81547619047619,5.001892275272569,0.8557691851808645,3.410578856638529,0.8864265252872308,0.568050235570528,68
351,39.0130548302872,33.43603133159269,38.02088772845953,5.179431994212092,1.1273261681305784,3.4987621883993816,0.9065674245494514,0.5605795820568221,68
352,44.55662188099808,18.925143953934736,43.48560460652591,5.081795446501989,1.071469273256433,3.5105949120562534,0.9073602455958248,0.559141522981394,68
353,43.164912280701756,6.04912280701754,50.392982456140345,5.282056995320994,1.099786580811939,3.4605895209712436,0.9039903188720939,0.560716148453744,68
354,34.36261682242991,15.61121495327103,55.45794392523365,5.081229403832488,0.9855812327473658,3.429232112075221,0.9016201334402278,0.5603181689427127,68
355,24.29729729729729,9.900900900900893,57.860360360360374,4.92613072258954,0.9285605997673523,3.4887784568912696,0.9056430912558507,0.5662864354501391,68
356,13.12460063897764,-71.49520766773162,38.990415335463254,4.627899079705734,0.6190511973449787,3.3272786983662557,0.8554699878911567,0.579479417623463,68
357,5.737089201877936,-63.990610328638496,43.64319248826291,4.988857677405723,0.8476863149699031,3.3941664333902835,0.8811108103477199,0.5667761595929556,68
358,6.356164383561648,-26.31506849315069,27.9041095890411,5.044065436527058,1.0807515188680832,3.532405285488433,0.9066065111350926,0.557600172026239,68
359,4.778625954198475,1.3893129770992374,30.320610687022906,4.7390288300688255,0.6719376258490655,3.3652496695403213,0.8836453131538217,0.5739741575299637,68
360,7.487058823529409,34.86117647058825,25.18117647058824,5.267608074473323,0.6545530435284295,3.156579430829907,0.8895319320063446,0.5722873217994628,68
361,4.849397590361448,28.265060240963862,48.12048192771084,5.094813118023072,0.8309567776579331,3.360264117447234,0.8831280617904436,0.5692876844754969,68
362,54.43654822335025,-45.68527918781726,19.675126903553306,4.600918444511195,0.7014457826935581,3.422660817939377,0.8626182350836367,0.5790069856136097,68
363,48.42826552462527,-64.11134903640257,21.700214132762312,4.130166620350607,0.2968340504183701,3.3216727996567985,0.8158518060449761,0.5984683296556179,68
364,53.2034632034632,-53.290043290043286,25.818181818181813,4.524725139671333,0.5240755435959951,3.2859657062344034,0.8430257991628213,0.5890817204767756,68
365,56.05042016806723,-45.3781512605042,32.260504201680675,4.465556714670582,0.5014450903442923,3.374359795430845,0.8471406264936677,0.5864449106750933,68
366,47.52488687782805,-64.28054298642533,41.6606334841629,4.130346470542693,0.2203787373014429,3.2228617772657167,0.8128761990309546,0.5997608239352799,68
367,49.12676056338028,8.570422535211264,-32.82394366197183,4.231586325357562,0.28915284363287197,3.3010205696366928,0.8366011645443505,0.5956404154430872,68
368,60.48601398601399,-7.5314685314685335,-22.91958041958042,4.469077887550574,0.4643021264352632,3.32031059017192,0.8400523428888707,0.5903101062210488,68
369,47.659574468085104,16.047872340425528,-20.122340425531917,4.658728897772829,0.5992380322006249,3.3432941764966304,0.8586151090131164,0.5851081547185142,68
370,54.78290598290598,-4.061538461538461,-14.184615384615384,4.9414997677352455,0.8788354981683916,3.4053633224093196,0.872972888328855,0.5761317826946647,68
371,62.88955223880597,-23.09850746268657,-7.468656716417911,4.647931013229769,0.5952679084532617,3.3603392528631755,0.8555523474282873,0.5838775608377534,68
372,48.99363057324841,-20.063694267515928,-7.375796178343947,5.059582469614061,0.9589972325035427,3.473789141289682,0.8821781863979367,0.5691385260142198,68
373,63.282828282828284,-37.56565656565657,0.19191919191919737,4.338234871014815,0.4310493307244156,3.34080203955887,0.8359804249998726,0.5931643585028237,68
374,50.4,-33.14,1.5466666666666669,5.006371717400561,1.028541926836744,3.4555622651080165,0.8960021211029376,0.5646139833874223,68
375,34.97752808988764,23.044943820224717,-17.230337078651687,4.970458563483036,0.8228341918814576,3.344844959559154,0.8733427727441772,0.5785434444186697,68
376,35.111111111111114,37.701388888888886,-13.652777777777779,4.772473640963562,0.7562270011462234,3.4313929681779998,0.873830580505607,0.5785622800502433,68
377,48.03305785123967,31.574380165289256,-7.793388429752071,5.1142924841470965,1.083126932507641,3.51174201808994,0.8976304363720822,0.565171642798644,68
378,53.33976833976834,23.783783783783775,6.447876447876453,5.313757285512609,1.1155932754921098,3.425630709060383,0.9003507142713045,0.5594984909338796,68
379,5.360856269113157,40.40366972477065,-10.247706422018346,4.703373877784766,0.6371536261300319,3.3542593961964404,0.8595478356087523,0.5889969405277015,68
380,9.370919881305639,66.64688427299703,1.0504451038575695,5.598901017810731,1.2233098676958578,3.4692590926844553,0.8989574136415849,0.5625817706314147,68
