parcel_idx,label,hemi,tau_mean,rho_mean,tau_r2_mean,rho_r2_mean,x,y,z,tau_resid,rho_resid
37,7Networks_LH_Default_PFC_23-lh,lh,0.011461815871943932,0.6007551114968549,0.8594472673693383,0.9998983782003926,-13.077377486804217,25.03736183790356,58.38545190233328,-0.0032977136256500394,0.002267358757983451
38,7Networks_LH_Default_PFC_24-lh,lh,0.010180296515722503,0.6002345339981741,0.8669585845260548,0.9998993045409281,-7.39856478587175,10.489577521097202,63.66846887148344,-0.003156100498618074,0.0026256219836970907
39,7Networks_LH_Default_PFC_3-lh,lh,0.022338717034686355,0.6056547048263452,0.6011789157326516,0.9999016126142213,-4.724587174592722,52.44956600132273,-9.9265980175121,0.00016591175149966234,-0.000987066500570899
40,7Networks_LH_Default_PFC_4-lh,lh,0.04613829732696584,0.6007677873328456,0.6893071654870235,0.9999218818467229,-5.289522376148108,34.716976993096935,-8.594936791273296,0.025410912663056114,-0.005411687686898259
41,7Networks_LH_Default_PFC_5-lh,lh,0.023902496008510084,0.6051687969598075,0.5588810348300319,0.9998953379752472,-46.50230795114152,33.41523071644838,-10.048385246944758,0.0037240318472470148,-0.0013323872081455468
42,7Networks_LH_Default_PFC_6-lh,lh,0.023380370897704523,0.6047797361684226,0.5859432481311115,0.999899492558328,-28.767925863574675,53.433223522907625,0.9124134181494138,0.0022920449943917807,-0.0007625656212311149
43,7Networks_LH_Default_PFC_7-lh,lh,0.015833389718040738,0.6055838927464573,0.6973896673369304,0.9998886890113637,-46.10304853360947,27.4919744831242,1.4340034216095388,-0.0030245017597001246,0.0004845498826520078
44,7Networks_LH_Default_PFC_8-lh,lh,0.015294798869256054,0.6040408283099635,0.7770841245307939,0.9998969290349494,-7.544467431338713,54.49682205118597,7.529713835653562,-0.0056561155949414604,-0.0006808819429795498
45,7Networks_LH_Default_PFC_9-lh,lh,0.024925976523139447,0.6003941442054949,0.6943336051195228,0.9999143924175473,-6.932250439334702,41.64669330303486,7.384135745438122,0.004923465250209105,-0.004113327467940575
46,7Networks_LH_Default_Par_1-lh,lh,0.007801091760190165,0.6044411282427804,0.8677835422187654,0.999882052910492,-57.383010887272576,-49.72522937550264,12.918316185204691,-0.004206670966364655,0.0019573883273025228
47,7Networks_LH_Default_Par_2-lh,lh,0.013199814702668938,0.5980380024415435,0.8172840834819171,0.9999068841985852,-42.824573299427726,-57.85325620582066,17.128322882973468,0.0019282676033609246,-0.0037628317934182975
48,7Networks_LH_Default_Par_3-lh,lh,0.007405399919806148,0.6022605105410362,0.8616050478186614,0.9998852891593079,-42.61979447022183,-75.7570265501533,24.6785933005728,-0.0019418195318770051,0.0016297346546657598
49,7Networks_LH_Default_Par_4-lh,lh,0.010056959577258901,0.6006183802359896,0.8284122381507174,0.9998960910674266,-42.58179975369058,-63.030436059429306,27.82130876127773,-8.566354932253509e-06,0.00011643419234297347
50,7Networks_LH_Default_Par_5-lh,lh,0.008191280633121247,0.6031884597495755,0.8635836301750822,0.999885737142853,-54.131188492661074,-55.54472807411835,25.30252821497457,-0.002473536536450823,0.002218949530250147
51,7Networks_LH_Default_Par_6-lh,lh,0.008727150709956116,0.6011175897495651,0.8559417959576335,0.9998935116642278,-39.05635863200874,-73.46306570016654,40.98188612567392,0.00040780309201426945,0.002300474439032363
52,7Networks_LH_Default_Par_7-lh,lh,0.009150870698085161,0.6014645787358195,0.8425794165363627,0.9998909560881841,-47.452882282069474,-63.57486788952937,41.60346452525405,0.0002488928595307284,0.002505290979329944
53,7Networks_LH_Default_Temp_1-lh,lh,0.014771700435566137,0.6081224803936469,0.7039646004197381,0.9998802816646107,-55.9116706111005,-7.6435819522878115,-27.64751808117361,-0.0035342935269924505,0.0003235461870062517
54,7Networks_LH_Default_Temp_10-lh,lh,0.008428530577252274,0.6047097816951431,0.8572670502152553,0.999882573526428,-52.29275311985409,-44.45777504342105,3.683274732517424,-0.004753090538235912,0.0011133882191723954
55,7Networks_LH_Default_Temp_2-lh,lh,0.00806597762445576,0.6074546100142707,0.8545965901705294,0.9998718263426555,-61.790484664840825,-23.34326415926764,-21.159731723702887,-0.00848012733736057,0.0006401025732621912
56,7Networks_LH_Default_Temp_3-lh,lh,0.006795534072092936,0.608692483568804,0.8494515349161607,0.9998684704271034,-58.37601721091349,-38.36302311433469,-20.80113221778244,-0.008638340439085014,0.002199866484233204
57,7Networks_LH_Default_Temp_4-lh,lh,0.009861584818186539,0.6084124404947892,0.8238194819020682,0.9998753479032796,-56.184116394907726,-16.283339937164754,-14.49555316398523,-0.006782122882208256,0.002248890227082301
58,7Networks_LH_Default_Temp_5-lh,lh,0.014271608938129062,0.6068876649874557,0.724328871687457,0.9998829756658517,-56.14723524146419,-0.4664827350988786,-11.205865896063736,-0.0033118962604366566,0.0008146919726979007
59,7Networks_LH_Default_Temp_6-lh,lh,0.0066069568170888035,0.6088994632235142,0.8733390228786395,0.9998718185853507,-58.67622828198444,-38.53217578000066,-5.0871125535864685,-0.0076059614555817594,0.004180787373761041
60,7Networks_LH_Default_Temp_7-lh,lh,0.010840527379462558,0.6058652606883833,0.7960640129452591,0.9998815269078812,-51.35545365942661,-28.308782433717383,-6.800510683236047,-0.004373613650164705,0.0008041047690644509
61,7Networks_LH_Default_Temp_8-lh,lh,0.007390903053700051,0.6079925762023378,0.862776289156056,0.9998721792883153,-61.78149339379368,-16.813580985261474,-3.943987178188997,-0.008327967705395924,0.0030038925567463792
62,7Networks_LH_Default_Temp_9-lh,lh,0.007055089918783346,0.6067238878935383,0.8739865171006213,0.9998745159605577,-61.810173705013,-35.032639649363446,2.062868429731705,-0.006830787152942945,0.0027357620432797436
63,7Networks_LH_Default_pCunPCC_1-lh,lh,0.012272959309021619,0.6014323735461267,0.7567345406560448,0.9998940476812319,-7.1763669689368585,-54.03647287252248,7.499414140005204,-0.0005102428427986444,-0.0013656825990724375
64,7Networks_LH_Default_pCunPCC_10-lh,lh,0.01537778525179774,0.5945837627193782,0.6690133853643939,0.9999252105659623,-4.11859862944659,-65.55800170732219,41.53012864522165,0.0060283785848868655,-0.004158422455006638
65,7Networks_LH_Default_pCunPCC_11-lh,lh,0.01694700713666293,0.5934780259608193,0.7096977457904491,0.9999288192839402,-7.123247340262015,-49.818272388727465,42.59006779616111,0.006534247235129961,-0.005437038102882208
66,7Networks_LH_Default_pCunPCC_2-lh,lh,0.014936367493904215,0.5982627058058146,0.7183271512217175,0.9999075862944302,-14.11254913537572,-62.67526649996493,17.11080800938307,0.003634984882640094,-0.0033285427651746913
67,7Networks_LH_Default_pCunPCC_3-lh,lh,0.014660298840409295,0.5962517152804498,0.6987052339054934,0.9999147004527301,-3.2310558035969734,-54.12389100514925,20.204847374023537,0.002803437981644171,-0.005094530611638892
68,7Networks_LH_Default_pCunPCC_4-lh,lh,0.009346838993554622,0.6020103302865385,0.8181559203837439,0.9998885936454962,-4.187172914616038,-39.83902543355404,24.192996006833308,-0.003267357153572287,0.0008562558767908346
69,7Networks_LH_Default_pCunPCC_5-lh,lh,0.017876402503683872,0.5930219232664692,0.6064953446884291,0.9999303432665101,-12.182870918188613,-68.88448113755297,30.34756563875241,0.0080306853771186,-0.006957832818649923
70,7Networks_LH_Default_pCunPCC_6-lh,lh,0.016977480233386254,0.594818110717176,0.6412658420975813,0.9999276092020689,-6.210162707089527,-59.21063153043514,29.97880504757839,0.006293360204361173,-0.0053486418690006365
71,7Networks_LH_Default_pCunPCC_7-lh,lh,0.012097926974394348,0.5983991916752949,0.8015199349762356,0.9999030545049299,-7.397917231708242,-43.84895533288432,33.774448196790374,0.0005637719884116557,-0.0016172205822749808
72,7Networks_LH_Default_pCunPCC_8-lh,lh,0.011861402789797583,0.5984207446944679,0.8393108604859978,0.9999038020268215,-2.999572497981412,-31.003679178811453,39.53711645419781,-0.0002587248623359857,-0.0011543225761458942
73,7Networks_LH_Default_pCunPCC_9-lh,lh,0.013035320910689518,0.5973805122095232,0.852255496797969,0.9999121902822238,-1.8576950583632528,-14.542882574504793,39.12657913627014,-0.0003717199653429735,-0.0025278705672320267
74,7Networks_LH_DorsAttn_FEF_1-lh,lh,0.010761353882515987,0.5994935838173584,0.8176752508238174,0.9999061930920344,-42.38063602239867,-4.416281575106394,49.41332086471154,-0.0020673787476629558,0.00038785445670563856
75,7Networks_LH_DorsAttn_FEF_2-lh,lh,0.014253057248847923,0.5989456086987085,0.8766326581405351,0.9999210542593024,-26.209761056873607,-0.553784114816239,51.04001641735806,0.0010374285379225918,2.5790802103409227e-05
76,7Networks_LH_DorsAttn_FEF_3-lh,lh,0.012630704444658726,0.5971986226386655,0.7671499655555583,0.9999181702485864,-30.667170245005902,-7.23287867207125,49.05226208024236,-0.00017334060146690852,-0.0018464496104274586
77,7Networks_LH_DorsAttn_FEF_4-lh,lh,0.012437426108867939,0.598737994175753,0.8630058419631511,0.999915094171766,-21.806398165744284,5.312929678721981,59.09587647811226,-0.000662876708523389,0.000641978487575301
78,7Networks_LH_DorsAttn_Post_1-lh,lh,0.009837998770915343,0.6080953108268327,0.8001164289218554,0.9998768282235964,-44.205691876883705,-41.47907080056187,-24.02837216130461,-0.005801777278837999,0.0013561927805919582
79,7Networks_LH_DorsAttn_Post_10-lh,lh,0.014935036433314314,0.5966592122552858,0.7774469292997679,0.9999233709763865,-27.93978271047577,-56.96442309226698,45.037484685883264,0.005532072765491208,-0.0019444121031634287
80,7Networks_LH_DorsAttn_Post_11-lh,lh,0.015250501816425139,0.5960626451903479,0.7852824192679113,0.9999235305880553,-35.27278000163281,-38.49769673009557,44.12522832990632,0.004486704851832429,-0.0030036617933638654
81,7Networks_LH_DorsAttn_Post_12-lh,lh,0.014715124231196206,0.5975054664060809,0.7968180034791895,0.999916967814,-34.70367788801006,-51.61386739818099,51.68537143632477,0.005510824693817468,-0.00047300510947356766
82,7Networks_LH_DorsAttn_Post_13-lh,lh,0.013818893356670404,0.5953676567671333,0.7450252624576984,0.9999181529588502,-15.236237032457543,-69.27501632643431,54.09764610619516,0.005864147319586718,-0.0019399913261435309
83,7Networks_LH_DorsAttn_Post_14-lh,lh,0.012697777437273076,0.5977661308391043,0.7914859718360795,0.9999112342692098,-26.62689025998897,-60.30824582261152,58.1833988004712,0.004536102656527995,0.0007102123874065391
84,7Networks_LH_DorsAttn_Post_15-lh,lh,0.013341183248870899,0.5975008653755648,0.763160879735556,0.9999160996255193,-9.955279937660416,-57.18201072912648,61.73898947549618,0.004989044260217261,0.0008636624621962685
85,7Networks_LH_DorsAttn_Post_16-lh,lh,0.012772851593410206,0.5968172303383944,0.7775624992617769,0.9999146262569517,-20.9414129970836,-53.92451153709775,63.16374481616377,0.0044344003237960575,0.00023470640523359787
86,7Networks_LH_DorsAttn_Post_17-lh,lh,0.01047148620323662,0.5997637084376574,0.8022102042560836,0.9999046773591259,-15.386701867096406,-50.276124586138806,70.73036589658349,0.002362255765319175,0.0039942172285679645
87,7Networks_LH_DorsAttn_Post_2-lh,lh,0.008405682722959924,0.6071599373773438,0.8459635285607848,0.9998763668125465,-47.15596871878233,-54.06269714307735,-15.919451797095528,-0.005624644663453547,0.0015456529420864173
88,7Networks_LH_DorsAttn_Post_3-lh,lh,0.0057598327726606936,0.6071079428665245,0.873592537268872,0.9998700529020017,-53.2125022771322,-62.25397700136548,-3.8142905067428297,-0.006643293576848579,0.002977639503019436
89,7Networks_LH_DorsAttn_Post_4-lh,lh,0.006832033267365728,0.6037720816770827,0.8764935925329191,0.9998804545861139,-46.47895984177876,-67.84704178719133,11.128987582749277,-0.004096608559640029,0.001455888449438003
90,7Networks_LH_DorsAttn_Post_5-lh,lh,0.01735771927160839,0.5948308340265855,0.7152636800001457,0.9999322205243348,-26.4475365004726,-69.29530358625301,27.30186345190976,0.007504167956834838,-0.0055477407481444585
91,7Networks_LH_DorsAttn_Post_6-lh,lh,0.009667032148292039,0.602180316841661,0.8584180369803294,0.9998933814926182,-50.50214662977085,-33.157821261654995,40.64988930574648,-0.0015575199083694442,0.0025604805097776406
92,7Networks_LH_DorsAttn_Post_7-lh,lh,0.015496511754049893,0.5950603514919804,0.7436446668299566,0.9999241006543578,-23.56977437251323,-64.05671753754487,42.030502046121136,0.006337727291647272,-0.003737404366877306
93,7Networks_LH_DorsAttn_Post_8-lh,lh,0.015624469736647896,0.5953605024509137,0.8191940935173867,0.9999257731602549,-41.80453570444181,-31.00647144860758,38.730709529601945,0.003972153802729712,-0.004475775921213954
94,7Networks_LH_DorsAttn_Post_9-lh,lh,0.016856310503269512,0.5955500644930466,0.7921451176676959,0.9999248821781057,-33.93362460633502,-47.70593910757332,38.35676895789658,0.006325816623551982,-0.0039975825897964334
95,7Networks_LH_DorsAttn_PrCv_1-lh,lh,0.011671738913922338,0.6017739571717836,0.8246332528798016,0.9998989054382892,-47.97324231275872,6.2063375440996085,24.471581162030425,-0.0037920375977893925,-0.00035774871566718325
96,7Networks_LH_DorsAttn_PrCv_2-lh,lh,0.010596087218665935,0.6013603606014064,0.8454457356484532,0.999901455714042,-49.70606513484832,0.9781463359288248,36.64115305562173,-0.003517727376675139,0.0006863093835456358
97,7Networks_LH_Limbic_OFC_1-lh,lh,0.029917918884165763,0.604111723774522,0.633443899020875,0.9999048073740356,-13.292980548075713,21.18468537236926,-21.08755740952804,0.009361740837488728,-0.003271747938987324
98,7Networks_LH_Limbic_OFC_2-lh,lh,0.03810359975456451,0.6052025528023932,0.595480707530794,0.9999105798348057,-23.89638536037197,21.985710938771565,-20.290748986126232,0.017692799360400163,-0.002151801703242584
99,7Networks_LH_Limbic_OFC_3-lh,lh,0.034500160170059836,0.6060275809721881,0.5816576021442678,0.999908629781028,-10.873434260217609,43.48105623411096,-23.46935508130253,0.01204903335979391,-0.002009448377713663
100,7Networks_LH_Limbic_OFC_4-lh,lh,0.035141439173347874,0.6060957671371252,0.5143820490610946,0.9999068257690601,-3.754660211937337,20.102923882762088,-18.793292442756364,0.014712419640580565,-0.0009678986025264402
101,7Networks_LH_Limbic_OFC_5-lh,lh,0.019636722964722044,0.6065501569378563,0.6047752861511286,0.9998906358360236,-16.13442856102314,62.18571597164117,-7.906560958747399,-0.0029589910464063833,-8.659374821573529e-05
102,7Networks_LH_Limbic_TempPole_1-lh,lh,0.021411043560121683,0.6102262450353303,0.5556651163349178,0.9998875171325253,-39.70239196528656,-7.127084286019371,-41.0033975718879,0.001821589347168178,0.000982986999448543
103,7Networks_LH_Limbic_TempPole_2-lh,lh,0.026898384820686207,0.6062091376640026,0.5152962982028849,0.999896084407939,-26.86821711989882,4.227945093631065,-38.74394536141904,0.006451681370625101,-0.0029244126367578005
104,7Networks_LH_Limbic_TempPole_3-lh,lh,0.022280374087783585,0.6056615923647192,0.5651194421188446,0.9998920698899857,-26.731302960713705,-10.89095298608144,-33.499243920644126,0.0033724900938348103,-0.002611629594210685
105,7Networks_LH_Limbic_TempPole_4-lh,lh,0.011394273331950148,0.6088532379981034,0.770346766226868,0.9998739656635269,-51.7472156144016,-24.36365758002192,-32.80556341572594,-0.006104373260748256,0.0007874725654494208
106,7Networks_LH_Limbic_TempPole_5-lh,lh,0.012125310529229764,0.6098072647316229,0.7492443799824549,0.999877253052436,-40.06220527048464,-23.02177058546632,-26.49928586129789,-0.0051505913146772005,0.0024802124029034145
107,7Networks_LH_Limbic_TempPole_6-lh,lh,0.026005236862769808,0.6099790744689988,0.5274945836552232,0.9998930329257035,-47.4509777497353,8.622316963813343,-30.74130548409761,0.006121553893890613,0.0015797819785328127
108,7Networks_LH_Limbic_TempPole_7-lh,lh,0.02629714523772579,0.6076834643011115,0.5093229147296102,0.999896946248687,-33.55322896501292,7.815340258841119,-26.289559712617294,0.006625771430632334,-0.0001384389207292891
109,7Networks_LH_Limbic_TempPole_8-lh,lh,0.02112388745115446,0.605719359136251,0.603605894622388,0.9998972161230372,-20.833664374048976,-22.47760446266105,-25.04633926841068,0.003656008403196135,-0.00136908808260372
110,7Networks_LH_SalVentAttn_FrOperIns_1-lh,lh,0.025694331962565518,0.602441744344261,0.6595394905954327,0.9999032166331457,-44.27507714153524,-1.9691270553615543,-15.561208579821743,0.007728308167056646,-0.004043668672415124
111,7Networks_LH_SalVentAttn_FrOperIns_2-lh,lh,0.027015370454355984,0.6024797086479062,0.6231279044485907,0.9999053397536837,-39.97043976865537,0.595864837537787,-6.664366941782386,0.009479157051036517,-0.00302891307609654
112,7Networks_LH_SalVentAttn_FrOperIns_3-lh,lh,0.03726787728908062,0.6008696667712189,0.6589964410136468,0.999914587763684,-32.39046696366935,26.02637937874629,-0.3362175469819842,0.018197659050962784,-0.00434314077614828
113,7Networks_LH_SalVentAttn_FrOperIns_4-lh,lh,0.01369107629779735,0.6071462900800767,0.7090024868310862,0.9998842200218668,-40.23415162386142,-16.420856948315397,-3.941731276541112,-0.002351160869791584,0.0022454635581816706
114,7Networks_LH_SalVentAttn_FrOperIns_5-lh,lh,0.021162538429675627,0.6008155240415025,0.7236154933509995,0.9999090809367484,-32.974421531985506,19.40142974371862,7.906767452124393,0.0032309339074043167,-0.003352655236825486
115,7Networks_LH_SalVentAttn_FrOperIns_6-lh,lh,0.015087689185344724,0.6044577474229532,0.7350196236628108,0.9998931997831169,-35.928958713498886,4.822265129268403,10.04293815226976,-0.00154177298045945,0.0007761668668342381
116,7Networks_LH_SalVentAttn_FrOperIns_7-lh,lh,0.00919280377883954,0.6086968446760371,0.8368281968195843,0.9998778574489579,-44.15241681496928,12.027876529637284,1.954714645833276,-0.008486995865921835,0.0039391336469319915
117,7Networks_LH_SalVentAttn_FrOperIns_8-lh,lh,0.010485638708907159,0.6067851054210401,0.8061399520978193,0.9998826749008084,-51.096116187164135,0.163706507318967,3.985929608473668,-0.0060501407645028055,0.002436481940484403
118,7Networks_LH_SalVentAttn_FrOperIns_9-lh,lh,0.009314004349808565,0.6061809994279235,0.8386504538960146,0.9998801391198577,-51.86575559607135,8.562580772968525,12.651200385378376,-0.0071799095204341246,0.002657282437710684
119,7Networks_LH_SalVentAttn_Med_1-lh,lh,0.017879611062148887,0.5972314916580164,0.8709395232492931,0.9999266637037388,-7.622988210197239,19.573154094349984,32.80045354014207,0.0014967472088273127,-0.004020909582266419
120,7Networks_LH_SalVentAttn_Med_2-lh,lh,0.016450755088482844,0.5979521606558291,0.884226533423379,0.999933088079799,-6.89563837940768,0.8559452925412733,41.32250199355478,0.0021208249072975187,-0.0020038587112043427
121,7Networks_LH_SalVentAttn_Med_3-lh,lh,0.010408457291171591,0.5995863246361005,0.8347371742498788,0.9998968858591333,-12.766133691386171,-24.88988610920153,41.19620874906841,-0.0019118086977678809,4.704531832266934e-05
122,7Networks_LH_SalVentAttn_Med_4-lh,lh,0.01593885881638785,0.6001123365682292,0.8813555960144894,0.9999277596544794,-7.273161498623826,8.181929967880901,46.825313479857456,0.0014839280657810375,0.0006453101077585899
123,7Networks_LH_SalVentAttn_Med_5-lh,lh,0.014576007356961629,0.5961026489232446,0.7601017827483142,0.9999121887283872,-14.46428824674244,-39.05645511824771,45.86814254720214,0.0037039738012403615,-0.002665848886226563
124,7Networks_LH_SalVentAttn_Med_6-lh,lh,0.014758378197698747,0.5976313783257536,0.7462055964978663,0.9999249974606944,-7.996972425284158,-47.905287310632026,56.66460163651948,0.005291936728837701,0.00026589538899945975
125,7Networks_LH_SalVentAttn_Med_7-lh,lh,0.009958366427647622,0.5990109247282873,0.8643300200323619,0.9999009786729796,-9.581735411692527,-4.7751348625948085,68.61623965108336,-0.0018193292926221884,0.0022212567773679526
126,7Networks_LH_SalVentAttn_PFCl_1-lh,lh,0.01302789849279614,0.6026328704455604,0.8059308301467876,0.9998994702556928,-30.43239820530984,39.53049867765039,25.725265998755937,-0.005089188104403428,0.00012834953630536106
127,7Networks_LH_SalVentAttn_ParOper_1-lh,lh,0.011732245163935699,0.6019373423660718,0.8234587481733426,0.9998961499229958,-53.007303389158544,-35.49347277359816,21.68828773603565,-0.0007351744118153283,0.00020942052450512172
128,7Networks_LH_SalVentAttn_ParOper_2-lh,lh,0.008562601752134,0.60364381454617,0.8612897484234892,0.9998857250142141,-57.54926100154381,-45.50295204227253,25.69512326030408,-0.002781878114271514,0.0025254322064910406
129,7Networks_LH_SalVentAttn_ParOper_3-lh,lh,0.007352364620765391,0.6050763881757814,0.8762888624744583,0.9998811757649428,-59.68074720102058,-24.800348331803395,30.209649454625765,-0.005176484301980814,0.004090529474899074
130,7Networks_LH_SalVentAttn_ParOper_4-lh,lh,0.007601156392100996,0.6047313787525064,0.8739849880168638,0.9998817776543364,-60.27880584389154,-37.42226658276985,34.42161412911912,-0.003646061937669912,0.0044418504162333505
131,7Networks_LH_SalVentAttn_TempOcc_1-lh,lh,0.006319719794688479,0.6062322747859338,0.8883129066315016,0.9998759229121825,-53.62599159361529,-54.918923530160434,7.941994568516798,-0.00572941408711835,0.0032959246047855606
132,7Networks_LH_SomMot_1-lh,lh,0.013858073517404668,0.6055557469783784,0.7517713468747715,0.9998919004215214,-49.10716878647772,-13.393378912210798,0.4076897875755875,-0.0019578694662563904,0.00105280403702801
133,7Networks_LH_SomMot_10-lh,lh,0.011508249000471324,0.6035661358896398,0.8115562427033485,0.9998934127924035,-48.60821804058589,-25.19058727096988,17.03619863844964,-0.002151705305433625,0.0011500692957993053
134,7Networks_LH_SomMot_11-lh,lh,0.007983330921028783,0.6057301675734696,0.8631203974356881,0.9998801854282697,-60.038825685568085,-19.98567181373921,18.521731339629167,-0.005798900040425143,0.0033391352665432805
135,7Networks_LH_SomMot_12-lh,lh,0.00845043937374045,0.6044024945274291,0.8618309748316257,0.9998848083160053,-58.84164334007316,-5.112528729102339,22.820865601232047,-0.006138984032078531,0.002237721514187885
136,7Networks_LH_SomMot_13-lh,lh,0.0069459906406696675,0.6051816664192597,0.8820947657558441,0.9998791466833848,-62.35561814361916,-12.373987597159909,31.45366324088424,-0.006387032445784356,0.0041039179535963255
137,7Networks_LH_SomMot_14-lh,lh,0.013123247888329543,0.600188192610638,0.8243008824696084,0.9999050056184953,-50.190783267419775,-10.547492154242454,28.73387516541377,-0.0007217197047206404,-0.0011753115054219387
138,7Networks_LH_SomMot_15-lh,lh,0.00907416950361816,0.6024483852183217,0.85986668604388,0.9998934057768244,-53.3214094234946,-23.75585824414029,37.91048008757211,-0.003030018180057884,0.0023404220458107527
139,7Networks_LH_SomMot_16-lh,lh,0.011505690098770794,0.5998684034491247,0.8267910461457042,0.9999071680559372,-49.83749240769976,-10.013368644769963,40.2321214262352,-0.0015032519299952463,-0.00020623105303230194
140,7Networks_LH_SomMot_17-lh,lh,0.01217678483058866,0.5995603544980866,0.8211047424827007,0.9999078840334387,-45.774021628853326,-17.987458420800163,37.90019580200836,-0.0004656489332927078,-0.0006179789642284383
141,7Networks_LH_SomMot_18-lh,lh,0.011705303094262312,0.5975740987268745,0.8637005924106165,0.9999108756697953,-8.743129790720923,-13.75252651180579,45.59628399935636,-0.0011715810933313978,-0.001648859240147127
142,7Networks_LH_SomMot_19-lh,lh,0.012987450559605285,0.5966243991189402,0.7523308738154074,0.9999188394060811,-38.86746629572385,-16.22310636275578,44.99045438457107,0.0006612041204537098,-0.002755269475482547
143,7Networks_LH_SomMot_2-lh,lh,0.010076083225774591,0.6050824691013691,0.8171679116280595,0.9998825911820212,-56.10931351951565,-23.69945911513901,5.707054936435079,-0.004461973459027985,0.0013293039910479143
144,7Networks_LH_SomMot_20-lh,lh,0.01047267297404923,0.5987940219616578,0.8091631316512071,0.9999041489314077,-46.825092743854135,-19.5573662118036,52.93963616234915,-0.0008847429313452709,0.0003351042466753773
145,7Networks_LH_SomMot_21-lh,lh,0.011198333738139096,0.5990622651745721,0.8058618902115422,0.9999056227212425,-46.16054633649737,-30.398967910518845,54.6225489349511,0.0007774307213798334,0.0009884038346120727
146,7Networks_LH_SomMot_22-lh,lh,0.014606435796186434,0.596777597194402,0.7218477907745372,0.9999260527315161,-36.92225503634833,-24.852956129697137,48.816611440960536,0.0031968655873920795,-0.0020089129863786193
147,7Networks_LH_SomMot_23-lh,lh,0.014506279300570416,0.5951499213719128,0.7675434488855286,0.999917932874374,-10.595498790968524,-36.98443543109356,51.43822518967237,0.003852214470317493,-0.0030101507891108215
148,7Networks_LH_SomMot_24-lh,lh,0.012601392857010254,0.600777805436979,0.8409371267057006,0.9999257059781299,-4.910091947092869,-23.9275973102834,54.10443394727046,0.0010905885493959783,0.002711749064590263
149,7Networks_LH_SomMot_25-lh,lh,0.01101244028222858,0.5989669436632562,0.86588669645509,0.9999095544383176,-4.144896760297461,-9.14335792123472,57.2605713372943,-0.0013805511397338589,0.0009979184050035173
150,7Networks_LH_SomMot_26-lh,lh,0.01361144078695963,0.5982778119399726,0.6684665605282801,0.9999222016864693,-35.46460509877983,-19.69449630808176,60.009912207361566,0.0026511439253124967,0.0006685870550707795
151,7Networks_LH_SomMot_27-lh,lh,0.013186645183992459,0.5972989800270911,0.7994546291659039,0.9999160029396904,-30.09208316156825,-44.93929588001974,58.88197968505706,0.003968138503134473,3.398457615433337e-05
152,7Networks_LH_SomMot_28-lh,lh,0.013574638662172872,0.5981387197358877,0.6930103651163132,0.9999199767698096,-33.50274708048503,-28.586031125386555,58.95554850260417,0.0031765217525291326,0.0005769340969139503
153,7Networks_LH_SomMot_29-lh,lh,0.012358804542608836,0.5985440739993854,0.762460610912911,0.9999141237308786,-30.132549316611065,-36.48280794796528,60.82360043621704,0.00265266242378079,0.0013478567904019467
154,7Networks_LH_SomMot_3-lh,lh,0.01822273980913885,0.6017251206771917,0.7323962040363577,0.9999022980007995,-36.600375378225735,-24.48510210232472,8.472105336007406,0.0036895885541605253,-0.0016166353028328473
155,7Networks_LH_SomMot_30-lh,lh,0.011911979017812104,0.6010913300795417,0.7932053685406569,0.9999184059042417,-26.147134152439435,-11.438259468999265,60.13442602888109,0.00021222562110026835,0.0033905705294772215
156,7Networks_LH_SomMot_31-lh,lh,0.010840225089070867,0.5990481165134842,0.8210048932390881,0.9999112226725712,-22.04363322725483,-26.53818640989416,60.84053631202848,0.00027596928517045066,0.0017128866259547015
157,7Networks_LH_SomMot_32-lh,lh,0.011685681126281445,0.599198229364026,0.7861055724893117,0.9999106793707138,-9.737462859300951,-42.27655872147296,68.4564729499186,0.0027225880636345297,0.0030551603577586572
158,7Networks_LH_SomMot_33-lh,lh,0.011220740721527987,0.6015011183560501,0.8364297277520296,0.9999174091588215,-4.5160255521326,-25.76914211897783,67.47828754237,0.0008680705452003591,0.004977791233227058
159,7Networks_LH_SomMot_34-lh,lh,0.008828003613844709,0.5989705502165494,0.8549170912046954,0.9998979751923074,-16.98395305465736,-14.130715002357736,68.84486236950427,-0.0021264985963458695,0.0023401533970324184
160,7Networks_LH_SomMot_35-lh,lh,0.011190880636332372,0.5993509216839867,0.8117163634950967,0.9999131619386886,-19.01375838058765,-31.45782142355233,64.50237796687279,0.0012364480135074619,0.0025292571368860095
161,7Networks_LH_SomMot_36-lh,lh,0.013390570391603707,0.5966760624973736,0.7812821846164586,0.9999212963883948,-20.53849470405113,-39.21286640400155,68.25770817294696,0.004328832321199334,0.00040881935380676637
162,7Networks_LH_SomMot_37-lh,lh,0.011319694245271732,0.5990340173906755,0.7956823431878207,0.9999151620474591,-13.274689418241982,-29.313758384396824,68.78446425905653,0.0014535932595021,0.0026824461749167527
163,7Networks_LH_SomMot_4-lh,lh,0.019068023422671537,0.5997021372422666,0.7761503719889742,0.9999101815116608,-38.73192432550015,-8.68678628993808,12.735589813597676,0.0037006731624782303,-0.003448402888604263
