parcel_idx,label,hemi,network,tau_mean,tau_median,tau_std,rho_mean,rho_median,rho_std,tau_exp_r2_mean,rho_r2_mean,ts_var_mean,ts_rms_mean,n_subjects,x,y,z
391,7Networks_RH_Vis_29-rh,rh,Vis,0.013310317192051512,0.010928274280090751,0.008585472063092384,0.5975049608801585,0.5980290259504197,0.008469594785473038,0.6692759646128666,0.9999059163049989,1.0,1.0,208,16.143456727149132,-86.62943916770764,35.24504573317061
392,7Networks_RH_Vis_3-rh,rh,Vis,0.01119577087189057,0.01007823907771695,0.004473499384906215,0.6029998509097609,0.6030458198713451,0.01064053357778287,0.7914714429196562,0.9998892006622031,1.0,1.0,208,34.348148072284204,-56.77809410095215,-19.407818172288977
393,7Networks_RH_Vis_30-rh,rh,Vis,0.014828457333172541,0.0138776920570722,0.006513978076699936,0.595217417641433,0.595388999443734,0.008757468931201322,0.7221918648684688,0.9999178889882787,1.0,1.0,208,26.223940292994182,-74.16139449013605,34.68717503106153
394,7Networks_RH_Vis_4-rh,rh,Vis,0.0073479663904205406,0.00618975497544995,0.004640736147620468,0.6072164204199842,0.6068125089517961,0.010791085146690482,0.8636052950051825,0.9998732960457946,1.0,1.0,208,35.16700399588354,-74.64857728140694,-15.22465385117146
395,7Networks_RH_Vis_5-rh,rh,Vis,0.01230162829039256,0.01113387407232245,0.006560387551002506,0.601775928727587,0.601811595170411,0.009413831896880746,0.779671712022233,0.9998933130895102,1.0,1.0,208,27.712463258849787,-53.399379567567465,-9.545823355737676
396,7Networks_RH_Vis_6-rh,rh,Vis,0.00974757645697554,0.00802448579544055,0.00616077569549727,0.6057419647423465,0.6050854679248379,0.010033243964469666,0.8156436023890408,0.9998822588396382,1.0,1.0,208,23.59006001016368,-73.18717395533686,-10.34537283130314
397,7Networks_RH_Vis_7-rh,rh,Vis,0.012521213531327806,0.011030651943908551,0.006849655455968496,0.6062899678154593,0.6041656850336506,0.012841844630974234,0.759603394248736,0.9998862817852614,1.0,1.0,208,18.001350845446428,-37.05780879390296,-10.671143614504324
398,7Networks_RH_Vis_8-rh,rh,Vis,0.007945974728664523,0.0066499447383201495,0.004897043852295651,0.6071249947642381,0.6062182901183267,0.011929075501140913,0.8490906757224258,0.9998758377948801,1.0,1.0,208,20.84336173317649,-88.07011144464666,-11.322577492107044
399,7Networks_RH_Vis_9-rh,rh,Vis,0.0071386934686058995,0.0056799570038911,0.006803107522575391,0.606857862182864,0.6064297400502578,0.010570927600049676,0.8755668413203896,0.9998736104064256,1.0,1.0,208,47.3416371365811,-67.99293328549,-7.595575102717007
400,Background+FreeSurfer_Defined_Medial_Wall-lh,lh,Medial,0.013648885362788871,0.0110493305958829,0.009296526201777141,0.6062652976017693,0.6057267470509509,0.008027601396727667,0.731330303583924,0.9998838490365072,1.0,1.0,208,-12.927223709121945,-14.805977137428751,-2.9306384953042297
401,Background+FreeSurfer_Defined_Medial_Wall-rh,rh,Medial,0.014653198686989027,0.0130056391573421,0.007780198395575205,0.6060804001629629,0.6050399669968616,0.009976471057694915,0.706551487668918,0.9998863254013324,1.0,1.0,208,14.488005698722684,-14.416797172351806,-2.7511889510056853
